"id_obs","created_at","text","type","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","date"
359659,"2021-08-03T17:52:21.000Z","@trueEdgar111 @CNNChile @ElisaLoncon Perdón lumbrera, zurdo arrogante y soberbio","replied_to","No Error",0.681338,0.17315048,0.7657292,0.010214032,2021-08-03
657360,"2021-11-30T00:23:59.000Z","@IgnacioAchurra Cómo pueden tener a esas dos viejas William culias ahí y dejarlas referirse así sobre alguien","replied_to","No Error",0.6863638,0.35022295,0.71120167,0.0091524795,2021-11-30
282465,"2022-04-19T22:54:16.000Z","@negrozkar @berfontaine Tontooooo. Es fanático de jadue. Le expropiaron el cerebro","replied_to","No Error",0.687436,0.34981552,0.7762574,0.01052473,2022-04-19
187585,"2022-12-08T01:23:45.000Z","@Josefcolagos @danielstingo A este pedazo de maric4 como se lo aguantan en la casa?","replied_to","No Error",0.7856813,0.49764585,0.7967344,0.0347677,2022-12-08
575775,"2022-05-08T16:17:27.000Z","@24HorasTVN @cretton15 Comunistas drogadict@s borrach@s mentiros@s estafadores etc. etc.","quoted","No Error",0.6852916,0.44787344,0.7298119,0.012958534,2022-05-08
654028,"2021-11-29T20:53:02.000Z","@CapIvansotom @fernando_atria Q weon más tonto.","replied_to","No Error",0.76523775,0.10702737,0.8082062,0.0067445673,2021-11-29
1228079,"2022-08-27T19:27:51.000Z","@gdominguez_ Esperemos hasta el 4/S, no es bueno limpiarse el poto antes de 💩 🚾 #RechazoElMamarrachoComunista","replied_to","No Error",0.61223894,0.44787344,0.62169385,0.05721026,2022-08-27
173432,"2022-04-11T18:16:25.000Z","@cglembach @AmpueroAdriana ¿Así le hablabas a tu madre también? Cadete al peo serás.","replied_to","No Error",0.61223894,0.22207877,0.67254376,0.0113014765,2022-04-11
1999568,"2022-08-13T17:58:10.000Z","@tere_marinovic @gabrielboric Este csm para grande con respeto a los csm. Instalaron el discurso de que todo estaba mal y que había prácticamente una sociedad en caos. Ahora son los encargados de conducir un Estado y no han hecho nada. Miserables.","replied_to","No Error",0.61223894,0.18538254,0.6677319,0.009799767,2022-08-13
1363331,"2022-07-16T17:23:28.000Z","@mcubillossigall Francamente son para sacarlos a patadas, ladinos, embusteros , antidemocráticos","replied_to","No Error",0.64447093,0.45895407,0.6675394,0.54744303,2022-07-16
404551,"2022-08-24T21:51:15.000Z","@arturozunigaj Arturo, hoy pase por cerrillos. Me encanto el nuevo hospital, quedo la raja. Te felicito. Aparte, queria recordarte que se te acabo el fuero y espero que seas juzgado y poder verte tras las rejas, delincuente.","replied_to","No Error",0.6426206,0.45895407,0.6991143,0.5195707,2022-08-24
801175,"2022-04-15T12:05:40.000Z","@sebanawel @ElisaLoncon Amulepe  chupame la cornete","replied_to","No Error",0.62136006,0.22513679,0.6261769,0.011922873,2022-04-15
784585,"2022-04-14T16:38:22.000Z","@ElisaLoncon Te haces la VISTIMA! nadie te cree tu eres la que discrimina, nos discriminas a nosotros COMO CHILENOS!!! Eres bien cara de raja.","replied_to","No Error",0.7252971,0.35368225,0.7762574,0.010809537,2022-04-14
764134,"2021-11-17T00:35:41.000Z","@manuconstituye Y dejarle el país a subnormales como tú?","replied_to","No Error",0.7510937,0.16960317,0.7967344,0.012337137,2021-11-17
1177906,"2022-04-04T14:15:38.000Z","@aebq2012 @patriciapolitz Bloqueado por chuchesumadre y Chupafusiles!!!","replied_to","No Error",0.78711975,0.45895407,0.78882504,0.025961896,2022-04-04
228023,"2022-11-21T22:14:25.000Z","@conihube Oye mentirosa....y llorona más encima","replied_to","No Error",0.6544696,0.02449106,0.7492263,0.007068211,2022-11-21
500739,"2021-05-10T17:02:50.000Z","@Leonoise @Hugo_Gutierrez_ @FiscaliadeChile Los bots no corren aqui , saco de kk.","replied_to","No Error",0.74954444,0.3735507,0.7762574,0.013702838,2021-05-10
63813,"2022-05-05T13:43:56.000Z","@BenitoBaranda @convencioncl Sale weon chanta y mentiroso. Que trabajo si parecen un circo. El desarrollo justo y digno solo para ustedes. Son un asco. RECHAZO! Por Chile por nosotros….","replied_to","No Error",0.681338,0.34938923,0.7418356,0.012699619,2022-05-05
498777,"2022-05-05T04:06:04.000Z","@711Diaz @cretton15 En ningún punto se lee agricultura indígenas o no indígenas. Tampoco habla de reformas agrarias. Weon tonto no creas todo lo que te dicen, ya sabemos que comprensión lectora no tienes.","replied_to","No Error",0.6744087,0.22207877,0.71551245,0.010421164,2022-05-05
1628481,"2022-05-14T13:55:22.000Z","@rodrigo_logan Paga los 30 palos sinvergüenza","replied_to","No Error",0.6744087,0.35368225,0.71120167,0.4902736,2022-05-14
17823,"2021-07-04T15:41:08.000Z","@arturozunigaj DEBERÍAS ESTAR EN LA CARCEL CTM IRRESPONSABLE Y CHANTAAA","replied_to","No Error",0.76523775,0.36435235,0.8012121,0.13815513,2021-07-04
695300,"2022-04-11T22:09:08.000Z","@RafaelTorrebl18 @Hugo_Gutierrez_ HDP","replied_to","No Error",0.6289369,0.45895407,0.6051471,0.014738814,2022-04-11
1464498,"2021-05-26T03:28:32.000Z","@PatoFdez @Kanyto7 Anda a refundar tu neurona suelta PELOTUDO!!","replied_to","No Error",0.78711975,0.29621798,0.8390655,0.011249693,2021-05-26
373996,"2022-11-30T17:40:08.000Z","@Hugo_Gutierrez_ Este hediondo cada día está más gueviado del mate !!!","replied_to","No Error",0.75208336,0.23223943,0.7804726,0.008738215,2022-11-30
350382,"2022-10-21T03:26:11.000Z","@Hugo_Gutierrez_ @canal13 @fastcheckcl Jugo!! Eres muy aspiracional!! Tu papá usaba suspensores inglreses? Con cuea calzoncillos sopenco de a peso!! Eres muy weon, das un poco de pena","replied_to","No Error",0.7105462,0.34938923,0.7497506,0.009359611,2022-10-21
1057138,"2022-01-24T11:19:57.000Z","@tere_marinovic Que no falte la gente de mierda mala que defienda mapuches infelices, odiosos y mal intencionados,  la gente  sabemos quien es esta mujer así como la loncon y varios más los de la élite del inepto comunista protector de la delincuencia y corrupción.  Estamos contigo tere.","replied_to","No Error",0.6989911,0.45895407,0.7497506,0.0347677,2022-01-24
214981,"2022-04-12T16:55:34.000Z","@libertad9899 @arturozunigaj Espero que ese borracho sea un invitado y no un Constituyente. Pero aplaudirlo significa que los que escuchan son unos imbéciles.","replied_to","No Error",0.6289369,0.056527592,0.71551245,0.0089712385,2022-04-12
934837,"2022-03-30T16:48:59.000Z","@patriciapolitz @ximerincon @convencioncl @NoNeutrales @MEQChile @gdominguez_ @alvaroelizalde @sebastian_gray @AxelCallis Presidente Pinochet para tí..zurda apestosa","replied_to","No Error",0.7761081,0.44787344,0.8082062,0.013579931,2022-03-30
1214565,"2021-08-04T01:34:51.000Z","@tere_marinovic Si pone al perrito en la foto, debe ser horrible esta weona que no se atreve con su foto","replied_to","No Error",0.6588125,0.09912638,0.7090544,0.008323951,2021-08-04
513271,"2022-06-17T17:17:03.000Z","@IgnacioAchurra @IgnacioAchurra me importa una soberana raja que lo digas tú, pero lo que está escrito es lo que vale, que me trates de explicar lo que dice tu caga dé BORRADOR no es válido. Las normas transitorias dejan sin efecto el mismísimo borrador, redactado por ustedes, unos payasos","replied_to","No Error",0.687436,0.34966052,0.7298119,0.010602405,2022-06-17
388622,"2022-02-09T17:06:30.000Z","@Jaime_Bassa Metete tu constitución por la raja","replied_to","No Error",0.7701451,0.44860926,0.71551245,0.055270568,2022-02-09
602524,"2022-11-20T15:57:51.000Z","@tere_marinovic Definitivamente no sabe nada esta señora, es más redonda que el hoyo del poto, lastima que tú no gobernarás y  no fuiste niministra de algo, su sinvergüenza","replied_to","No Error",0.71760553,0.35368225,0.755201,0.010188141,2022-11-20
725265,"2022-07-11T17:38:24.000Z","@picopalke @Pelales @Jaime_Bassa @urrutilaubreaux @ximerincon @DMatamala Jajajaj como les dolió, parece que te crees un ser supremo, pero te caes de inmediato al ser un tonto util de la izquierda para aprobar el mamarracho Boliviano. Hay que ser muy wn para aprobar esa basura 🗑","replied_to","No Error",0.7252971,0.44787344,0.7775208,0.011767523,2022-07-11
1428602,"2021-07-10T16:03:26.000Z","@mcubillossigall Muerdete  la lengua, para que envenenes","replied_to","No Error",0.65996873,0.50703704,0.6051471,0.5940531,2021-07-10
2010244,"2021-07-16T16:24:31.000Z","@tere_marinovic Son bastante estúpidos.","replied_to","No Error",0.6863638,0.02402156,0.7762574,0.007417747,2021-07-16
466583,"2022-11-05T00:36:24.000Z","@Adelitasehaido @tere_marinovic @Cristianrbast eres una perra! a ver que tal la casa","quoted","No Error",0.76523775,0.349583,0.8082062,0.009851551,2022-11-05
419734,"2022-06-10T16:28:15.000Z","@andresamengual En serio @danielstingo se merece una buena pata en la raja","replied_to","No Error",0.7701451,0.52891463,0.6109131,0.69768625,2022-06-10
32166,"2021-01-16T00:17:54.000Z","@CarolCBown @Pa_tty @CarolCBown  Eres muy cara de raja... Udi, tenías que ser.","replied_to","No Error",0.6544696,0.20067264,0.71120167,0.00951496,2021-01-16
516177,"2022-03-24T05:37:10.000Z","@Hugo_Gutierrez_ Está por verse grandísimo HDP","replied_to","No Error",0.7252971,0.45895407,0.71120167,0.019573374,2022-03-24
264440,"2022-02-25T03:34:05.000Z","@Bastianlabbed20 @cesarvalenz Alguien conoce a este gil?!? Hablando de fascismo el payaso 🤣🤣🤣🤣🤣","replied_to","No Error",0.64447093,0.12282934,0.7344449,0.010705971,2022-02-25
1660516,"2022-08-29T00:00:57.000Z","@patriciapolitz @mhnchile Qué estúpida!","replied_to","No Error",0.7105462,0.03321367,0.7775208,0.007754337,2022-08-29
472711,"2022-02-13T12:02:16.000Z","@felipeharboe Que personaje más tonto","replied_to","No Error",0.6308517,0.020127986,0.7298119,0.0064144502,2022-02-13
895982,"2022-01-07T05:50:52.000Z","@en_ivonne @kattyfigueroat @tere_marinovic @gabrielboric @georgesoros Ya antivacunas y troll a rebuznar a tu hueco. Obvio que tu retraso ideológico no te da para más. Te voy a creer a estos trolles y  no por científicos de @JohnsHopkins o la @uchile y sí al un político ignorante como @joseantoniokast o la @tere_marinovic . Ahí te lo dejo  jajaja","replied_to","No Error",0.65996873,0.35368225,0.72868866,0.030278467,2022-01-07
891274,"2022-08-15T14:50:48.000Z","@fernando_atria SR ATRIA UD ES FARSANTE MENTIROSO SINVERGUENZA DOBLE STANDARD JAMÁS HE VISTO A ALGUIEN TAN MISERABLE TIENE A SUS HIJAS EN EL STGO COLLEGE X Q SI AMA TANTO EL COMUNISMO NO VIVE EN LA LEGUA, CERRO NAVIA ? PQ VIVE EN LA DEHESA SI ODIA EL CAPITALISMO @fernando_atria","replied_to","No Error",0.6588125,0.34189755,0.7344449,0.011974656,2022-08-15
1425999,"2022-05-02T16:48:58.000Z","@rocicantuarias @tere_marinovic hueona ya te hai gastado más de la mitad.... ridícula","replied_to","No Error",0.6667219,0.035007052,0.72868866,0.007534259,2022-05-02
483967,"2021-07-05T18:58:29.000Z","@_paomumer_ ""Vamos camino al segundo día, cansados"" O sea, conchetumare, que con 1 día de trabajo ya estay cansado? La cagaste pa ser jeropa. @IgnacioAchurra","replied_to","No Error",0.6426206,0.31334782,0.65865606,0.011120236,2021-07-05
600393,"2021-08-12T20:41:30.000Z","@baradit Zuñiga es un zorrón hijito de papa que aprovechó su pituto y se robó hasta las ampolletas,hoy se las da de social como muchos fachos asquerosos que lo unico que pueden hacer a estas alturas es entorpecer y trabar la redacción de la nueva constitución. Uds deben acelerar el tranco","replied_to","No Error",0.6667219,0.35368225,0.7497506,0.021300001,2021-08-12
1240409,"2022-05-15T18:44:45.000Z","@segonzalezg @leistesloica @Awaio5 @SilvanaNHR @MEQChile tranqui, ya me quedó claro tu retraso mental, saludos","replied_to","No Error",0.718943,0.35022295,0.7762574,0.00948907,2022-05-15
497399,"2022-03-22T12:27:16.000Z","@rpleon81 @Jaime_Bassa #ConvencionCulia se auto golpean los de la @convencioncl así de imbéciles","replied_to","No Error",0.681338,0.25624833,0.72756535,0.064969026,2022-03-22
1379394,"2021-09-06T02:41:33.000Z","@isabelpla @pelaovade Patuda está weona, que como ministra fuiste un fiasco","replied_to","No Error",0.6667219,0.16960317,0.71551245,0.0077672824,2021-09-06
113873,"2021-11-21T07:55:17.000Z","@berfontaine Sr.. Ud es un sw.. q vive creando realidades falsas, diríjase a sus seguidores q deben ser tan weones como ud. y que creen que Chile sigue siendo el mismo, su opinión vale una callampa seca, ya que como constituyente no lo pescan ni para servir el café, payaso patético mentiroso.","replied_to","No Error",0.7701451,0.35368225,0.8390655,0.011327368,2021-11-21
1265712,"2021-12-24T21:13:11.000Z","@RenatoGarinG Vino a cachar ahorá que cesa como Ministro de Justicia. Y ni una palabra sobre Colonia Dignidad, weón miserable y carepalo nivel Dios.","replied_to","No Error",0.74954444,0.35368225,0.78565484,0.010110466,2021-12-24
296527,"2022-12-23T13:34:39.000Z","@Hugo_Gutierrez_ Que salga una wea Peor que la mierda que escribiste vo, difícil","replied_to","No Error",0.7510937,0.23223256,0.71120167,0.012906751,2022-12-23
91006,"2021-07-08T00:01:25.000Z","@bdelamaza Y ustedes creen que son mayoría???? Si no llegan ni al tercio los weones indecentes.","replied_to","No Error",0.6308517,0.16960317,0.67735565,0.008789998,2021-07-08
1240000,"2022-08-28T01:14:00.000Z","@SoyLaIngo @danielstingo Monumento al rey de los weones más aweonaos","replied_to","No Error",0.6827122,0.05025077,0.7065844,0.0068999166,2022-08-28
544738,"2021-08-10T22:24:06.000Z","@Mister_Wolf_0 @EspectroCarlos @baradit Q limitado tienes tu cerebro. Comprale una expansión de memoria","replied_to","No Error",0.6426206,0.16960317,0.7218519,0.013424582,2021-08-10
331311,"2022-10-18T21:21:18.000Z","@daniloherrerad @danielstingo @delosquesobran @lagosweber @PPD_Chile Que huevon  mas tonto","replied_to","No Error",0.6989911,0.13336399,0.755201,0.00713294,2022-10-18
126151,"2022-11-10T02:43:59.000Z","@labeasanchez @gabrielboric cara de rajaaaaaaaaaaaaaa","replied_to","No Error",0.61223894,0.16960317,0.67735565,0.009230154,2022-11-10
319069,"2022-10-16T16:18:13.000Z","@fchahin @camila_vallejo El daño está hecho, eres un ratón cobarde, pero no terminarás riendo","quoted","No Error",0.62136006,0.02491361,0.72756535,0.011249693,2022-10-16
981241,"2022-08-18T20:15:48.000Z","@Jaime_Bassa PUBLICAS PURAS WEBADAS ABOGADUCHO MARXISTA","replied_to","No Error",0.68408644,0.33047765,0.71027446,0.009359611,2022-08-18
1439005,"2022-02-24T18:41:34.000Z","@Rotsssy @tere_marinovic Pero si esa CDSM ni la cara de cuica tiene.","replied_to","No Error",0.681338,0.2322566,0.7090544,0.010162249,2022-02-24
843738,"2022-02-11T01:55:18.000Z","@danielstingo @manuconstituye @mdaza_abogado @Hugo_Gutierrez_ Weón feo, eres de lo más penca que existe","replied_to","No Error",0.6852916,0.16960317,0.7497506,0.008789998,2022-02-11
364426,"2022-11-27T14:10:50.000Z","@Hugo_Gutierrez_ Por culpa de ustedes vendrá otro PINOCHET  comunista miserable...🖕🖕🖕","replied_to","No Error",0.6667219,0.23225316,0.72868866,0.009566744,2022-11-27
486948,"2021-10-12T02:52:08.000Z","@baradit Vo mismo depravado asqueroso 🤡🤢🤮🤢🤮","replied_to","No Error",0.6744087,0.3247677,0.7218519,0.013165667,2021-10-12
380223,"2021-09-08T20:22:19.000Z","@NativoPoblador @lyonflush @danielstingo Se ensucian solo awueonao débete los IFE de la CC, el pelao sinverguenza, la subida de sueldo wn rascas apoya el payaseo","quoted","No Error",0.718943,0.35022295,0.75027496,0.010602405,2021-09-08
176394,"2021-03-18T20:15:42.000Z","@labeasanchez @gabrielboric parásitos comunistas acabamundo","replied_to","No Error",0.7510937,0.36435235,0.7804726,0.024753258,2021-03-18
1408642,"2022-06-29T16:14:18.000Z","@GAMBA_CL @tere_marinovic básicamente el pendejo qliao de @vic_chanfreau refleja a la perfección las ideas delirantes de la convención 🤷‍♂️no es de sorprenderse.","replied_to","No Error",0.64447093,0.06101104,0.71120167,0.0072753434,2022-06-29
1629681,"2021-07-28T12:44:56.000Z","@KingAQ80 @Difusorarechazo @tere_marinovic @mcubillossigall @RojoEdwards @joseantoniokast @melnicksergio @dipuBobadilla Penosa es tu cara de matewea","replied_to","No Error",0.6426206,0.16960317,0.71120167,0.012130005,2021-07-28
838729,"2022-06-12T23:23:49.000Z","@gdominguez_ @MuniNunoa @patriciapolitz @IgnacioAchurra @NoNeutrales @convencioncl Invitados, LIMÍTROFES, HUECOS, ENFERMOS, BORRACHOS, TRAVESTIS","replied_to","No Error",0.7675452,0.53082085,0.78565484,0.01750142,2022-06-12
1197139,"2021-11-25T16:04:57.000Z","@tere_marinovic @KarolCariola Caga la mitad de tu sector po ridícula jajjajajajaja","replied_to","No Error",0.6667219,0.19149859,0.7090544,0.012440704,2021-11-25
139613,"2022-06-16T06:19:16.000Z","@BSepulvedaHales Zurda nefasta","replied_to","No Error",0.6342749,0.3492342,0.71120167,0.010550622,2022-06-16
210049,"2022-12-11T13:09:41.000Z","@TiaPikachu @nacioncl Tía linda, no le responda a la sociópata ésa pues, como buena facha ignorante y vulgar, menciona al voleo sólo lugares comunes ""que los cumunsitah y bla bla bla..."". saludos muchos","replied_to","No Error",0.62136006,0.18844056,0.71120167,0.009126588,2022-12-11
568897,"2022-04-04T13:47:26.000Z","@tomasfuentes @fchahin Hungría de izquierda? 🤡🤡🤡 Chain es un ignorante y payaso.","quoted","No Error",0.7308154,0.16960317,0.802824,0.008194493,2022-04-04
414528,"2022-09-04T16:12:03.000Z","@actuaryser @Mister_We0nlf_0 @MaraJosRamrez13 @baradit Usted sugiere a terceros extraños ir a jotear pendejas, hágase ver so proyecto de pederasta.","replied_to","No Error",0.6863638,0.44787344,0.71120167,0.04524883,2022-09-04
450050,"2022-08-27T00:53:54.000Z","@arturozunigaj HAZTE VER ENFERMO REQLO","replied_to","No Error",0.6407703,0.16960317,0.7065844,0.026997874,2022-08-27
227325,"2022-03-29T13:40:09.000Z","@AlondraCVidal Esta tipeja se da cuenta que sólo buscan apernar a la izquierda en el poder, dan asco.","replied_to","No Error",0.6426206,0.16960317,0.71120167,0.010550622,2022-03-29
