"id_obs","created_at","text","type","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","date"
1024135,"2021-09-02T21:09:00.000Z","@RenatoGarinG Evita agarrarte de las mechas con bots fachos financiados por quienes tu ya sabes. Es una pérdida de tiempo gatín. Bloquea a los bots y listo. Si hasta a veces pareces un novato de Twitter respondiéndo a quienes no desean dialogar...🙄","replied_to","No Error",0.37751234,0.007247925,0.42743355,0.0075083673,2021-09-02
1472689,"2022-04-25T15:36:29.000Z","@equipopolitzer @patriciapolitz @NoNeutrales Nooooo y mil veces Noooo a una constituyente chavista!!! RECHAZO!","replied_to","No Error",0.23523538,0.013091337,0.21836096,0.008893564,2022-04-25
1667864,"2021-06-24T11:04:55.000Z","@Nashomagno @tere_marinovic Felicitaciones por el comentario pelotudo del día 👏👏👏👏👏","replied_to","No Error",0.39644176,0.010147095,0.43450394,0.0060325502,2021-06-24
1025007,"2022-07-26T00:15:48.000Z","@NYC_prensa @lmrendon @Jaime_Bassa @fernando_atria Y cuándo le toca a la Maldonado, que  compactuó asintiendo, cada vez que Pool afirmaba y amenazaba con matar más que en dictadura.","replied_to","No Error",0.22579013,0.017158391,0.13245803,0.16383497,2022-07-26
1004075,"2022-04-21T14:42:44.000Z","@biktophugo @espinozacuellar @danieljadue @baradit @Jaime_Bassa Es otra red de delincuentes???","replied_to","No Error",0.25462922,0.0075912476,0.26957804,0.007353018,2022-04-21
168272,"2022-08-10T22:33:05.000Z","@Flandersxl @carlosinos @Arancibia2020 @BenitoBaranda No, su conclusión es errada. Si usted tiene capacidad de ahorro podrá comprarse perfectamente su vivienda, que será propia, suya, enteramente su casa, propiedad privada heredable y totalmente parte de sus bienes. Lo contrario sería, perdóneme, hasta ridículo.","quoted","No Error",0.25462922,0.004005432,0.25404143,0.0057865805,2022-08-10
1161518,"2021-07-26T14:40:40.000Z","@Soniaporchile @Florencilla53 @fedoraletelier @marceloalonsoh @MachiFrancisca1 @ElisaLoncon LOS MAPUCHES SE CONSIDERAN NO CHILENOS. DESDE LA RECONQUISTA DE LOS ESPAÑOLES LOS MOZÁRABES NOS CONSIDERAMOS ESPAÑOLES Y CHILENOS SIN PROBLEMA ALGUNO. LOS MAPUCHES QUIEREN INDEPENDENCIA ? ENTONCES QUE ESTÁN HACIENDO EN LA CC ?.","replied_to","No Error",0.21776234,0.016060932,0.15343215,0.0066927844,2021-07-26
874611,"2021-07-15T21:17:06.000Z","@biobio Trabajen Vagos !!! @ElisaLoncon","replied_to","No Error",0.3260917,0.0066375732,0.37846634,0.0064985976,2021-07-15
383886,"2021-09-08T23:24:44.000Z","@0099430605 @Ajerezd @SrCaviedes @ElisaLoncon Un poco narcisista el compadre.","quoted","No Error",0.2763787,0.002746582,0.3388922,0.005551939,2021-09-08
1390953,"2021-07-08T21:24:46.000Z","@mcubillossigall Vas a andar llorando todo el año?ponte a trabajar y aporta en algo, al menos encárgate del diario mural","replied_to","No Error",0.24442963,0.0060653687,0.24928534,0.0065827454,2021-07-08
1568578,"2022-08-22T23:45:32.000Z","@patriciapolitz @360 Que ternurita el gesto de la monjitas,¿ ahora les sirven como respaldo? después que quemaron sus iglesias y, todo símbolo cristiano?","replied_to","No Error",0.32764325,0.023458159,0.27969417,0.05721026,2022-08-22
825552,"2021-08-28T22:30:49.000Z","@RoqueSagrado @convencioncl @ElisaLoncon @joseantoniokast @Ejercito_Chile @Armada_Chile @FACh_Chile @meganoticiascl @AndresMunday @RONUSAN @albertoplaza @Chileno51101624 @Regia_Pam @VivaChileTV @LlcMoneda Que saquen la cara todos los politicos que llamaron a votar APRUEBO, son igualmente complices de este desastre","replied_to","No Error",0.28857216,0.023076924,0.3388922,0.13178273,2021-08-28
1027348,"2022-03-05T13:42:41.000Z","@tere_marinovic El odio y resentimiento las vuelve locas..parte de la cuna..las madres son las responsables.","replied_to","No Error",0.37073207,0.020515325,0.4196762,0.008738215,2022-03-05
1120610,"2021-08-28T12:53:52.000Z","@GarryOcsalev @manuconstituye Porque la institución esta ideologíazada y podrida desde adentro.","quoted","No Error",0.30319387,0.013349563,0.3388922,0.006647474,2021-08-28
180747,"2022-02-18T15:08:04.000Z","@amorenoe Jajajajajajajajaja, ""la suspenden JUSTO AHORA"", como si la cagá de Twitter estuviera bajo supervisión de chilenos jajajajajaja","replied_to","No Error",0.37751234,0.023076924,0.36798462,0.00967031,2022-02-18
388859,"2022-02-09T17:42:28.000Z","@antonio_bzy @Hugo_Gutierrez_ No es gracias a la constitución, fue gracias a sucesivos gobiernos de centro izquierda.  Recuerda que Pinocho tuvo un crecimiento promedio menor a 3% anual.  Mediocre al menos.","replied_to","No Error",0.37751234,0.010986328,0.47384647,0.0064985976,2022-02-09
3486,"2022-05-01T16:24:44.000Z","@labeasanchez Aprueba, si odias a Chile y a tus ancestros. No creas estos cantos de Sirenas, ya haz visto a tu Presidente como no cumple lo prometido, son asi.","replied_to","No Error",0.25084448,0.012574885,0.24287975,0.0071070488,2022-05-01
1307964,"2022-08-29T19:58:17.000Z","@baradit @rafitalacroix @desbordes A mi un paco ql mal gestao nunca me convencerá","replied_to","No Error",0.31686464,0.011672974,0.3388922,0.0072106146,2022-08-29
1214706,"2022-05-13T21:49:14.000Z","@manuconstituye Era malo el wn , pero no sabía que estaba jugando todavía …","replied_to","No Error",0.25462922,0.0047683716,0.18728738,0.0059160385,2022-05-13
109256,"2021-02-17T15:14:54.000Z","@BenitoBaranda No se puede construir un Chile de todos en la memoria del delincuente de Panguipulli ni de ningún delincuente.","replied_to","No Error",0.3561489,0.016964722,0.4339631,0.008349842,2021-02-17
519657,"2022-06-17T20:58:57.000Z","@JanisMeneses_D6 No es problema del programa o sus panelistas, que tu no tengas idea de lo que profesas!!! solo sigues adoctrinamientos y por tanto, cualquier mortal debidamente informado, te dejará como una ignorante.","replied_to","No Error",0.3969567,0.01393057,0.47787863,0.0072882893,2022-06-17
779681,"2021-10-29T12:39:32.000Z","@amaya_alvez Usteds apoyaron a esta gente….háganse cargo….muy tibia respuesta para el hecho repudiable de vetar a una Universidad por querellarse contra delicuentes. Esta gente va a hacer una constitución? @ElisaLoncon y @Jaime_Bassa trabajando para el crecimiento del rechazo a la salida.","replied_to","No Error",0.25084448,0.0074768066,0.26957804,0.008466354,2021-10-29
230543,"2022-11-22T04:55:28.000Z","@conihube La Hube es literal, la versión femenina de Jaime Guzmán, pobre tipa","replied_to","No Error",0.34328604,0.013866014,0.40243408,0.0064727063,2022-11-22
625418,"2022-01-05T06:36:36.000Z","@Fasat_Alfa @Caminoalcorazon @mdaza_abogado @criordor No te puedo creer? O sea con plata baila el mono","replied_to","No Error",0.24763705,0.008659363,0.24928534,0.0069516995,2022-01-05
716676,"2022-07-11T12:51:56.000Z","@aguilo_sergio tu izquierda hace cambios… todos viven como burgueses podrías preguntarles a @Hugo_Gutierrez_  @carmen_hertz @camila_vallejo  si odian tanto las AFP por que tienen tantos millones en APV; odian las isapres están en ellas ; aman los hospitales públicos y se atienden en clínicas","replied_to","No Error",0.23198941,0.009994507,0.20901857,0.0066345283,2022-07-11
864019,"2022-07-18T20:28:55.000Z","@HernanLarrain Como podí dormir wn","replied_to","No Error",0.25462922,0.014253352,0.16824563,0.009359611,2022-07-18
739155,"2022-03-13T20:23:54.000Z","@maluchayallego @Anonymus_Chile Ufff difícil, habría que hacer desaparecer 3 comunas de Santiago, además de Victoria de la noche a la mañana","replied_to","No Error",0.23271075,0.023364257,0.08212569,0.3077799,2022-03-13
1426129,"2021-08-14T21:33:30.000Z","@ConchaLalora3 @tere_marinovic Jajajajaj lo dice el wea con una foto del perrochet 🤣🤣🤣","replied_to","No Error",0.3389984,0.013607788,0.31740165,0.006537435,2021-08-14
666271,"2022-06-27T15:39:07.000Z","@baradit Y los tuitter de años atrás? Ordinario ql, no se olvidan! No sé con qué cara sigues siendo figura pública después de eso, picante.","replied_to","No Error",0.2359567,0.0062179565,0.24171697,0.006058442,2022-06-27
542756,"2022-09-07T19:48:18.000Z","@Hugo_Gutierrez_ Silencio perdedor","quoted","No Error",0.3389984,0.0047683716,0.41767508,0.006003422,2022-09-07
552171,"2022-03-28T22:06:55.000Z","@baradit Iba a mandarme un discurso argumental en contra de este tweet...pero es baradit....baradit po wn...me quedo con mi opinión.","replied_to","No Error",0.25915736,0.007896423,0.16751462,0.0064985976,2022-03-28
600135,"2022-03-31T12:56:07.000Z","@gdominguez_ @NoNeutrales @convencioncl @MEQChile Jajaja las propuestas se las pasan por donde quieran nada sirve con Uds todos expulsados del país por antipatriotas ese será tu castigo","replied_to","No Error",0.3266089,0.022193791,0.37392882,0.02924249,2022-03-31
298356,"2022-06-02T20:36:23.000Z","@QuirogaCalama @TiaPikachu Buena, pa' prender el asao'","replied_to","No Error",0.31132057,0.023076924,0.1640896,0.06626215,2022-06-02
454623,"2021-11-21T13:06:41.000Z","@alburquismo @SergioPierry @IgnacioAchurra 🤣 la wea vende humo. Sindicatos fuertes chamullo, sistema de salud universal chamullo, pueblos originarios creo que este si que es el chamullo más grande. Puras weas. País Desarrollado, sera eso lo que quieren decir.","quoted","No Error",0.37751234,0.023076924,0.37052566,0.0071588317,2021-11-21
760667,"2021-07-10T18:27:02.000Z","@HarryJurgensen Jajajaja pobreza , se nota que todavía andai con 🍐","replied_to","No Error",0.25084448,0.008773804,0.2435641,0.006530962,2021-07-10
754579,"2021-11-16T10:02:50.000Z","@AndyRepublicana @aleporchile @rschwarzenbergs @mcubillossigall @joseantoniokast @realHenryBoys La peor derecha de la historia!!!","replied_to","No Error",0.3375374,0.01896597,0.37392882,0.008116818,2021-11-16
177507,"2021-03-19T05:12:17.000Z","@labeasanchez @Sinfiltros_tv Si las personas participan en las decisiones, entonces eliminemos a los parlamentarios..!!!","replied_to","No Error",0.25462922,0.023076924,0.15911613,0.3297989,2021-03-19
925575,"2022-09-25T23:56:14.000Z","@NYC_prensa @Ktymontealegre @Equipo_Patriota Toda su vida o sea desde el momento que nació,ya está mintiendo","replied_to","No Error",0.2820025,0.0045394897,0.33964422,0.0062332097,2022-09-25
956232,"2022-04-20T12:07:21.000Z","@Jaime_Bassa Estás escribiendo como su ya supieras lo que se va a escribir en la constitución eso quiere decir dos cosas o eres adivino o ya la tenían escrita.....","replied_to","No Error",0.23523538,0.0021743774,0.20668297,0.0059840037,2022-04-20
688330,"2021-07-08T22:59:35.000Z","@tthoro_veloz @tjholt @IgnacioAchurra @danielstingo @fernando_atria @maluchayallego Es lo mismo q se dice de la derecha... Si no piensas como ellos eres zurdo???","replied_to","No Error",0.32236105,0.0125103295,0.36798462,0.0071717775,2021-07-08
1484547,"2021-05-29T19:44:29.000Z","@tere_marinovic Esos delincuentes tienen que estar presos!!!!. Son un peligro para la sociedad.","replied_to","No Error",0.2763787,0.0127685545,0.3388922,0.06820184,2021-05-29
718073,"2022-02-25T22:20:23.000Z","@Hugo_Gutierrez_ La izquierda democrática es la que no destruye,esa es la verdadera democracia.....o estos comunistas como Gutiérrez se creen democráticos???x favor...","replied_to","No Error",0.30439767,0.01159668,0.34101152,0.007754337,2022-02-25
1760020,"2022-07-11T05:05:29.000Z","@tere_marinovic @Emol Estos partidos debiesen cambiar nombre el partido social mitomano (psm) y comunista mitomano (pcm)","replied_to","No Error",0.37751234,0.023293832,0.43296707,0.008815889,2022-07-11
994021,"2022-04-21T03:19:42.000Z","@MRamirezZunig @miisabela @danielstingo Osea, el zángano de @danielstingo  tiene una empresa??","replied_to","No Error",0.3722269,0.013091337,0.4302003,0.006265574,2022-04-21
1433915,"2022-06-30T23:35:43.000Z","@RobertoCeledonF Cuando se acerca cierta edad.. uno tiene que tener el tino de decir... hasta adonde debo llegar... y francamente este señor ya se paso de la raya... ya esta gaga...","replied_to","No Error",0.25462922,0.005874634,0.26957804,0.0064468146,2022-06-30
4385,"2021-12-01T22:48:10.000Z","@IRazumikin @AmpueroAdriana @deboraweka Como te vas mostrando nazi...","replied_to","No Error",0.36095104,0.023076924,0.36798462,0.007793174,2021-12-01
805701,"2022-01-02T13:08:35.000Z","@tere_marinovic Boric y los Comunistas ya llegaron, ganaron por paliza nueva%, por culpa de la inoperancia de cúpula de Derecha tolerante, cómoda y peleadora, deberían los bla, bla, bla q no hacen nada, trabajar un poquito para unir y enfrentar el comunismo totalitario","replied_to","No Error",0.24763705,0.013801457,0.24835461,0.010084574,2022-01-02
641082,"2022-03-03T01:48:10.000Z","@mcubillossigall @amorenoe Y esto?? Falto la comprension lectora parece? Por eso te pasan a comision de etica por venenosa, estoy segura que los abucheos fue por que dijo"" chilenos INDIGENAS"", NO CHILENOS, por que te gusta tanto distorsionar e informar mal 🤡🤡🤡🤡","replied_to","No Error",0.39987978,0.023552058,0.47384647,0.009463178,2022-03-03
909981,"2022-04-19T12:27:30.000Z","@Jaime_Bassa Que es esa wea de nna.??","replied_to","No Error",0.37751234,0.015092585,0.36798462,0.006304411,2022-04-19
1902444,"2022-08-09T19:20:06.000Z","@salasedwards @tere_marinovic @gabrielboric Busca en el diccionario el concepto de “garante” para que no repitas como lora.","replied_to","No Error",0.2763787,0.004348755,0.27558193,0.0058804373,2022-08-09
109820,"2021-12-15T21:32:52.000Z","@berfontaine Desgraciadamente con Kast se ve difícil.     Con Sichel (aunque votó apruebo nueva Constitución)   estaríamos más al centro y muuuuuchas más posibilidades de ser gobierno.    Lo peor es la CC.    Se piensan ""Dioses"".    Derecha ingenua, se los permitió.","replied_to","No Error",0.29953843,0.009651184,0.3406697,0.0065050707,2021-12-15
695538,"2022-02-24T02:41:39.000Z","@berfontaine @BenitoBaranda @barcelobiobio21 @PatoFdez @JFuchslocher21 @felipeharboe @Bastianlabbed20 @GuillermoNamor @cesarvalenz Las más corruptas e ineficientes no podrán ser juzgadas como las otras.. #LindaLaWeá 👌","replied_to","No Error",0.38601747,0.021290002,0.47384647,0.0072235605,2022-02-24
590850,"2021-10-18T23:03:09.000Z","@RosariodeFerna1 @Control_slugs @lisantih @danielstingo Sí, la he leído. La leí antes de botarla a la basura.","replied_to","No Error",0.23235008,0.0074386597,0.16875735,0.0113014765,2021-10-18
603891,"2022-02-18T21:22:20.000Z","@Hugo_Gutierrez_ Tenemos a un monton de LOCOS, Chile lo destruyen desde la CC","replied_to","No Error",0.37751234,0.018707745,0.4596616,0.015774792,2022-02-18
870254,"2022-03-21T11:57:45.000Z","@Calamit36880898 @robertmondak @patriciapolitz La mierda atrae muchas moscas. Que algo sea mayoritario es correcto per se?","replied_to","No Error",0.36043653,0.021290002,0.17361937,0.007197669,2022-03-21
346694,"2022-12-12T00:22:15.000Z","@mcubillossigall @mcubillossigall te lo explico así, el plebiscito de entrada anterior dejamos clarito que no queríamos que el corrupto congreso metiera las manos en una nueva constitución.","replied_to","No Error",0.24442963,0.004787445,0.26957804,0.006440342,2022-12-12
415332,"2022-10-12T00:37:07.000Z","@mcubillossigall @GmoRamirez En qué minuto el Rechazo significó entregar el poder constituyente en un traje a la medida para el Congreso, la UDI y sus intereses. Les importa un carajo la democracia, como siempre.","replied_to","No Error",0.36095104,0.017674843,0.34203702,0.006757513,2022-10-12
2473133,"2022-04-21T15:40:25.000Z","@patriciapolitz @convencioncl @colmedchile @MatiasReeves @NoNeutrales @sebastian_gray @pablosimonetti Ese fetiche con la dignidad","replied_to","No Error",0.295883,0.008850098,0.344702,0.0064144502,2022-04-21
770739,"2022-01-27T15:39:39.000Z","@pafugo @mcubillossigall Que ignorancia mas supina. La CC No TIENE PODER DE NADA. EL PODER ES AUN DEL PUEBLO. LA COMISION SON SOLO OBREROS ARMANDO UN TEXTO.","replied_to","No Error",0.25462922,0.0051879883,0.26957804,0.0058221817,2022-01-27
241536,"2022-12-13T20:45:47.000Z","@cretton15 @g11saravia No sé si no se a dado cuenta pero en este país .....se posterga se humilla se categoriza  por dónde naciste y peor aún si eres de raza mapuche o cree que un ingeniero mapuche y un ingeniero de su apellido postulan en las mismas condiciones a un trabajo .....salga se su burbuja","replied_to","No Error",0.37751234,0.0394905,0.40698266,0.015256803,2022-12-13
533681,"2022-05-06T04:12:52.000Z","@gdominguez_ @convencioncl on mentiroso CDraja yo firme varias incluso la de proteger los fondos con mas de 60mil firmas .. y no pescaron mas que las que tenian color rojo...","replied_to","No Error",0.36095104,0.017093835,0.41767508,0.006686311,2022-05-06
2055500,"2021-07-20T15:08:38.000Z","@tere_marinovic En la Araucania hay mas armas y terroristas que en el 73...esa guerra que termino a medio dia y con eso se justifico un golpe de estado que duro 16 años y 4.000 muertos. Lanzaron los malditos cuerpos al mar..hoy es mas  justificado un golpe de estado","replied_to","No Error",0.32289913,0.02383376,0.26957804,0.11616269,2021-07-20
640047,"2021-12-23T19:51:17.000Z","@IgnacioAchurra @gabrielboric Teniendo tanta otra cosa linda por dibujar. Zurdos concientizan desde niños, no respetan nada.","replied_to","No Error",0.36095104,0.023076924,0.38852,0.008556974,2021-12-23
1200053,"2021-12-19T23:37:06.000Z","Toma CTM!!! @melnicksergio @carreragonzalo @tere_marinovic","replied_to","No Error",0.3389984,0.02402156,0.24928534,0.0077672824,2021-12-19
577569,"2022-07-05T12:16:11.000Z","@Jaime_Bassa @PensarPublico Quedaste claro Jaime que tu no serás quién mejore la actual constitución, eres uno de los ideólogos de la NC y responsable de haber malgastado miles de millones en algo que no sirve.","replied_to","No Error",0.2359567,0.003528595,0.25404143,0.005644177,2022-07-05
658335,"2021-05-23T00:49:43.000Z","@IgnacioAchurra @JaimeColomaT Las cabezas de serpientes están más venenosas hoy...","quoted","No Error",0.25462922,0.010528564,0.24928534,0.008505191,2021-05-23
564239,"2022-05-07T21:48:20.000Z","@Hugo_Gutierrez_ Recuperar...expropiar, estatizar, palabras de comunistas qls","replied_to","No Error",0.37751234,0.023076924,0.40243408,0.0067834044,2022-05-07
1074620,"2022-08-23T16:32:13.000Z","@Trofnoker @N26307515 @CalderonBassi @baradit Lo que escribiste ¿O ni siquiera entiendes lo que escribes?","replied_to","No Error",0.28547668,0.0059509277,0.32211447,0.0062396824,2022-08-23
233874,"2022-10-02T16:02:00.000Z","@Jaime_Bassa Guárdese don @Jaime_Bassa, su momento ya pasó, ud. Fracasó y de forma contundente!","replied_to","No Error",0.2854971,0.0065994263,0.35161978,0.006763986,2022-10-02
904910,"2022-02-15T22:04:00.000Z","@TomasVinuelaCox @pablolagos75 @cpgonzale @JoignantAlfredo @patriciapolitz @biobio los ultra izq no juntan 2/3 por eso siguen webiando","replied_to","No Error",0.39842087,0.021031776,0.40243408,0.0072882893,2022-02-15
911182,"2022-07-21T13:22:59.000Z","@fernando_atria Jajajaja estás peor que Cantinflas","replied_to","No Error",0.39644176,0.012435913,0.47384647,0.006433869,2022-07-21
711946,"2022-04-12T02:10:44.000Z","@fernando_atria Le cuento que pasó mientras dormia??... unos payasitos le agregaron : El pluri de nuevo.","replied_to","No Error",0.37340668,0.0127685545,0.43158367,0.0071847234,2022-04-12
791050,"2022-02-07T19:00:14.000Z","@melnicksergio @aallamand @mcubillossigall No siempre la historia hace justicia, ahi tiene al “heroico” allende, con estatua y todo , despues de arruinar el pais y la democracia","replied_to","No Error",0.25462922,0.008583069,0.26957804,0.007353018,2022-02-07
157226,"2022-07-13T23:09:25.000Z","@anilorac312 @arturozunigaj @evoespueblo Pero que descomunal falta a la comprensión lectora, local y global. Será que no les da la mollera para avanzar más allá del capítulo I y ver las relaciones entre uno y otro artículo dentro del texto en su conjunto? Caerán por su propio peso las mentiras.","replied_to","No Error",0.24282593,0.004558563,0.24928534,0.006149062,2022-07-13
369677,"2021-01-16T19:19:52.000Z","@felipeharboe @HeraldoMunoz A M A R I L L O O O O O O !!!!🤣🤣🤣🤣🤣🤣🤣🤣","replied_to","No Error",0.2330714,0.010375977,0.10294484,0.006912862,2021-01-16
292559,"2021-04-07T02:01:45.000Z","@fernando_atria Pelao eunuco que más quieres gratis?","replied_to","No Error",0.3127066,0.016060932,0.3406697,0.0100069,2021-04-07
2351486,"2022-04-08T18:44:55.000Z","@DocParodi @MaiteOrsini @convencioncl Y haces clases de postgrado?, mamita querida!!!! Pobres alumnos.","replied_to","No Error",0.36456755,0.023076924,0.40243408,0.0074565844,2022-04-08
1148903,"2021-09-13T11:10:18.000Z","@borisbarrera @tere_marinovic @Jaime_Bassa @ElisaLoncon Bassa es un segundon  a el@lo titiritea atria el tartamudo","replied_to","No Error",0.37751234,0.023076924,0.43296707,0.011430934,2021-09-13
1581207,"2022-07-02T23:33:20.000Z","@tere_marinovic @AmunateguiRosa Solo hacer lo mismo que Cuba, llenarse gobierno de casas y arredarlas y nunca serán de nadie, se llenara los bolsillos de plata de chilenos, inmobiliaria Boris y Cia. Ltda","replied_to","No Error",0.2396185,0.015415368,0.191015,0.008686432,2022-07-02
1259047,"2022-08-28T12:09:34.000Z","@ElisaLoncon Todos  los ñurdos colgados, porque les hace un gran daño  y han cometido tantas inmoralidades  y no se han pronunciado .","replied_to","No Error",0.37751234,0.04666401,0.40243408,0.34804323,2022-08-28
762383,"2022-05-14T18:14:30.000Z","@rafaelgumucioa @danielstingo Desprecia a la gente que ha trabajado empleada y con imposiciones, pero verdad que Stingo de imposiciones no sabe nada","replied_to","No Error",0.23415339,0.0033950806,0.25205973,0.005744507,2022-05-14
1496748,"2022-02-27T10:50:09.000Z","@tere_marinovic Los cupos reservados es una señal antidemocrática  peor que los Senadores designados. Estos eran por lo menos figuras ilustres y letradas. En la CC están los más ilustres ignorantes.","replied_to","No Error",0.3811502,0.009727478,0.47630358,0.006356194,2022-02-27
320735,"2022-02-04T00:39:39.000Z","@EconomistaFlait @agonzalez3403 @IvannaOlivares5 Y porque Codelco no hace lo que está iluminada está diciendo, o es muy weon mi ejemplo, la empresa más grande del estado!!!! Que más soberana que eso","replied_to","No Error",0.3367073,0.013414118,0.3388922,0.006110225,2022-02-04
868578,"2022-01-06T00:21:14.000Z","@ruth_uas Como tomarla en serio si todo aquel que no piensa igual es de extrema izquierda 🤣🤣 capacidad de razonamiento 0%","replied_to","No Error",0.28548008,0.012130737,0.3388922,0.0070034824,2022-01-06
432573,"2021-08-05T12:49:47.000Z","@ElisaLoncon Con respeto por la voluntad del pueblo cuestionando al Almirante? Falsa demócrata totalitaria y violenta ya le caerá  de vuelta su totalitarismo","replied_to","No Error",0.37073207,0.02258113,0.42881694,0.010964886,2021-08-05
560903,"2022-11-12T16:37:20.000Z","@Nekk_Independ @ruth_uas @gabrielboric amiga la derecha miente a cada rato el de la carrera atacó a Emilia desde que está de diputada y ahora nos dice que somos transfobicos cuando el punto es que su sector está en contra de la identidad de género","replied_to","No Error",0.25084448,0.012833111,0.19734058,0.00713294,2022-11-12
671827,"2022-01-06T10:53:26.000Z","@mcubillossigall @gabrielboric Que asusta más?? Que la gente no te quiera o que los comunistas te vayan a desayunar?? O ambas? Solo restas en el proceso así que en verdad lo que pienses no importa al final del día","replied_to","No Error",0.22846605,0.0073623657,0.22303216,0.006925808,2022-01-06
1040149,"2022-01-22T20:32:02.000Z","@tere_marinovic Y que ha hecho cuellar aparte de hablar a la galucha pinochetista?","replied_to","No Error",0.3302291,0.014640691,0.36798462,0.006479179,2022-01-22
870604,"2022-04-18T13:18:27.000Z","@Mrfirerfish @poroto_pompis @Jaime_Bassa Tan simple que son algunas personas, no ven las intenciones de estos constituyentes, quieren destruir Chile, ahi los quiero ver cuando esté el caos y ni la policía nos podrá ayudar, porque estará a cargo de un político de turno, la ignorancia es la peor aliada","replied_to","No Error",0.25462922,0.008583069,0.2735258,0.010680079,2022-04-18
137593,"2021-11-23T14:51:10.000Z","@007Republicano @bdelamaza @MarcoFloresRiv1 Cuesta poco hablar hueas","replied_to","No Error",0.30993456,0.0074386597,0.2469859,0.006097279,2021-11-23
1031488,"2022-03-05T18:14:44.000Z","@tere_marinovic @T13 Es el resultado de la ignorancia y circo q han creado quienes componen la CC ! Excepto Tere obviamente","replied_to","No Error",0.3281604,0.007286072,0.40243408,0.0062332097,2022-03-05
568387,"2022-07-05T02:39:00.000Z","@Hugo_Gutierrez_ Ustedes son la representación de lo absurdo con un comentario así, primero veamos que pasa en septiembre y luego cantas victoria. Por lo demás decir que el pueblo se reencarna, no lo creo cuando más de la mitad de Chile votará #RechazoDeSalida2022","replied_to","No Error",0.26104406,0.008049011,0.33154017,0.007029374,2022-07-05
324664,"2022-11-17T23:02:46.000Z","@IgnacioAchurra Solo quieren robarse esa plata! Porque no saben vivir de otra manera! La memoria no necesita MILES DE MILLONES para estar ahí! Ha sido el negocio de sus vidas las violaciones a los DD.HH! No saben hacer otra cosa que robar!! 🤮🤮🤮","replied_to","No Error",0.37751234,0.024350211,0.4339631,0.018882722,2022-11-17
