"id_obs","possibly_sensitive","lang","conversation_id","type","text","author_id","retweet_count","reply_count","like_count","quote_count","impression_count","id","created_at","in_reply_to_user_id","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","country","INSULT","THREAT","date"
3475027,FALSE,"es",1187885791055245312,"retweeted","Empatía, fácil de escribir, difícil de aplicar... #LaMarchaMasGrandeDeChile",313402601,0,0,0,0,0,1187885791055245312,"2019-10-26T00:16:57.000Z",NA,"No Error",0.010304171,0.0004386902,0.010172892,0.0054920646,"Chile",NA,NA,2019-10-26
2743053,FALSE,"es",1185342671272980480,"retweeted","Pagaría por ver todos los tics que tiene Piñera en estos momentos #EvasionMasivaTodoElDia #Cacerolazos",118426966,2,0,3,0,0,1185342671272980480,"2019-10-18T23:51:30.000Z",NA,"No Error",0.17631748,0.01159668,0.107333586,0.013269233,"Chile",NA,NA,2019-10-18
2815837,FALSE,"es",1185380861304328192,"retweeted","#EvasionMasivaTodoElDia @T13 @CHVNoticias @24HorasTVN nadie va a decir nada del estudiante asesinado por carabineros en estación Plaza Maipú????",3814558881,2,0,1,0,0,1185380861304328192,"2019-10-19T02:23:15.000Z",NA,"No Error",0.071337044,0.0064086914,0.029273475,0.017156094,"Chile",NA,NA,2019-10-19
282018,FALSE,"es",1185739094413991936,"retweeted","hermanos de Latino América un solo puño. Ecuador #ChileDesperto",885018786440638464,1,0,1,0,0,1185739094413991936,"2019-10-20T02:06:44.000Z",NA,"No Error",0.08479069,0.0075531006,0.030375287,0.011146127,"Chile",NA,NA,2019-10-20
2984306,FALSE,"es",1187013827059159040,"retweeted","Están todas las condiciones para presentar #AcusacionConstitucionalPiñera #ChileViolatesHumanRights @PamJiles @gabrielboric @camila_vallejo @KarolCariola @GaelDiputada #ParoNacional",41373684,1,0,1,0,0,1187013827059159040,"2019-10-23T14:32:04.000Z",NA,"No Error",0.081625134,0.0063323975,0.047935467,0.008738215,"Chile",NA,NA,2019-10-23
3106628,FALSE,"es",1187143320847470592,"retweeted","Aprovechemos y hagamos el Congreso UNICAMERAL y bajamos los costos ... #ChileDespierta  #ChileViolatesHumanRights  #ChileSomosTodos",21188828,0,0,0,0,0,1187143320847470592,"2019-10-23T23:06:38.000Z",NA,"No Error",0.10956833,0.009307861,0.06372428,0.010628296,"Chile",NA,NA,2019-10-23
3716701,FALSE,"es",1188186198918885376,"retweeted","@MilleDescubren Los Millenials descubrieron que saltándose el torniquete del Metro, encendieron la mecha que estaba dormida en todos nosotros!! De reclamar por lo que corresponde. #LaMarchaMasGrandeDeChile",258571921,0,0,0,0,0,1188202811953176576,"2019-10-26T21:16:40.000Z",827385365065371648,"No Error",0.11479026,0.006866455,0.07555214,0.00823333,"Chile",NA,NA,2019-10-26
2084341,FALSE,"es",1186457132079734784,"retweeted","#EstoPasaEnChile Hoy filas para ir al supermercado para comprar lo básico",4915350341,0,0,1,0,0,1186457132079734784,"2019-10-22T01:39:58.000Z",NA,"No Error",0.008293601,0.0004696846,0.007778878,0.005383644,"Chile",NA,NA,2019-10-22
2977143,FALSE,"es",1187007873995419648,"retweeted","⭕️[ AHORA] Min. del Interior Chadwick habla de paz mientras carabineros y militares agreden a quienes nos manifestamos por un país más justo y menos desigual. No nos callaremos, nos vemos ahora en Pza Italia x la #HuelgaGeneral ! #ChileViolatesHumanRights #ChileViolaLosDDHH",121604993,40,2,45,0,0,1187007873995419648,"2019-10-23T14:08:25.000Z",NA,"No Error",0.17371799,0.017158391,0.10294484,0.025789235,"Chile",NA,NA,2019-10-23
688622,FALSE,"es",1186972166253957120,"retweeted","@Hipokinetico @jcoulon O sea, todas las propuestas mencionadas en ese demagógico discurso, son proyectos que ya están en discusión, no hay nada nuevo, sólo voladores de luces #ChileDesperto #ChileSeCanso",395488198,0,0,0,0,0,1187190544193200128,"2019-10-24T02:14:17.000Z",67354668,"No Error",0.17198499,0.00541687,0.1505596,0.0060325502,"Chile",NA,NA,2019-10-24
860333,FALSE,"es",1188644374185418752,"retweeted","@PANCHOSAAVEDRA por q le dan tanto color si el país sigue igual #luchando contra el@sistema #ChileDespertoً  y no pararemos #trabajadores #Independiente de chile 🇨🇱",360084553,0,0,0,0,0,1188644374185418752,"2019-10-28T02:31:17.000Z",55726439,"No Error",0.045625936,0.0020980835,0.027605021,0.0062137907,"Chile",NA,NA,2019-10-28
585692,FALSE,"es",1186654325092864000,"retweeted","No queremos más impuestos!!! Rebajen 2/3 partes de los parlamentarios y con esa plata $$$$ financien alguna medida. #ChileDesperto",69205026,2,1,0,0,0,1186654325092864000,"2019-10-22T14:43:32.000Z",NA,"No Error",0.055521555,0.0020694733,0.03522326,0.0059613483,"Chile",NA,NA,2019-10-22
669871,FALSE,"es",1187072564205703168,"retweeted","Oigan @TVN @24HorasTVN @canal13 @T13 @Mega @meganoticiascl @chilevision @CHVNoticitas_cl  hoy deben recuperar su misión de comunicadores, deben mostrar lo que todo chile quiere: #nomasrepresion #militaresaloscuarteles #chilecambio #chiledesperto #chileresiste",33761853,0,0,0,0,0,1187072564205703168,"2019-10-23T18:25:28.000Z",NA,"No Error",0.045131154,0.003376007,0.026315894,0.0072235605,"Chile",NA,NA,2019-10-23
1516472,FALSE,"es",1188358884190248960,"retweeted","Martes camino a moneda! #EstoNoHaTerminado",1186889061107208192,0,0,2,0,0,1188358884190248960,"2019-10-27T07:36:51.000Z",NA,"No Error",0.009298885,0.0004887581,0.00810188,0.005647414,"Chile",NA,NA,2019-10-27
3082698,FALSE,"es",1187054138540122112,"retweeted","@yerkane Si Piñera renuncia y le pide la renuncia a todos sus ministros,le subrogaría el Presidente del Senado;a falta de éste,el Presidente de la Cámara de Diputados,y a falta de éste, el Presidente de la Corte Suprema. #ChileViolatesHumanRights #ChileDespierta #ChileSomosTodos  #URGENTE",1044385534167126016,1,1,1,0,0,1187117429870284800,"2019-10-23T21:23:45.000Z",1044385534167126016,"No Error",0.08874765,0.005645752,0.053205602,0.009799767,"Chile",NA,NA,2019-10-23
210148,FALSE,"es",1185692957439082496,"retweeted","Estás claro Joaquín Lavin que gracias a tu “amigo” Presidente te quedarás con las ganas nuevamente de llegar a la Moneda.....Ohhhhh!!!!  #ChileDesperto",151545485,0,0,1,0,0,1185692957439082496,"2019-10-19T23:03:24.000Z",NA,"No Error",0.11109332,0.0026130676,0.076185785,0.0058221817,"Chile",NA,NA,2019-10-19
203286,FALSE,"es",1185689180116017152,"retweeted","OJO QUÉ LA TARIFA SOLO SE CONGELA, NO BAJA, TODO SIGUE IGUAL, NO LE CREA A LAS NOTICIAS #ChileDesperto",1100290011679936512,1,0,0,0,0,1185689180116017152,"2019-10-19T22:48:24.000Z",NA,"No Error",0.032156147,0.0015926361,0.021094928,0.0055843033,"Chile",NA,NA,2019-10-19
2778095,FALSE,"es",1185363486827790336,"retweeted","#EvasionMasivaTodoElDia mataron a un joven en plaza de Maipú",1143303187337797632,0,0,0,0,0,1185363486827790336,"2019-10-19T01:14:12.000Z",NA,"No Error",0.12260055,0.016706496,0.04032305,0.1115629,"Chile",NA,NA,2019-10-19
584472,FALSE,"es",1186647399021846528,"retweeted","¿y cuándo se reúnen o escucha al pueblo? la gente quiere participar. No más democracia representativa, queremos democracia participativa!! #ChileDesperto",217640006,0,0,0,0,0,1186647399021846528,"2019-10-22T14:16:01.000Z",NA,"No Error",0.016712861,0.0009250641,0.013554913,0.005618286,"Chile",NA,NA,2019-10-22
467640,FALSE,"es",1186324127793201152,"retweeted","Se acuerdan d los informes internacionales que decían que chile era muy desigual,caro, una democracia imperfecta e infeliz? ahora están los resultados de todos esos diagnósticos, no digan que no lo vieron venir #ChileDesperto #pinerarenuncia #ChileNoSeRinde",2423083298,0,0,1,0,0,1186324127793201152,"2019-10-21T16:51:27.000Z",NA,"No Error",0.10870059,0.0051116943,0.06407392,0.0061231707,"Chile",NA,NA,2019-10-21
3522132,FALSE,"es",1187905581761421312,"retweeted","Hoy, en la #LaMarchaMasGrandeDeChile vi a @alexanwandter todo genial con la cara tapada. Me encanta ver artistas chilenos que no se esconden y apoyan verdaderamente el movimiento.",72091800,0,0,1,0,0,1187905581761421312,"2019-10-26T01:35:35.000Z",NA,"No Error",0.015016444,0.0009250641,0.012756908,0.0060325502,"Chile",NA,NA,2019-10-26
191310,FALSE,"es",1185683461224484864,"retweeted","Que no pare el hueveo hasta que el pasaje baje por lo menos 300 pesos!!! #ChileDesperto #19Oct #EstadoDeEmergencia",362236856,3,0,12,0,0,1185683461224484864,"2019-10-19T22:25:40.000Z",NA,"No Error",0.18744208,0.007972717,0.06267534,0.007961469,"Chile",NA,NA,2019-10-19
675647,FALSE,"es",1186849890263060480,"retweeted","@koke1975 Yo, pero creo q era mas q necesario para un #Chile de desigualdad #ChileSomosTodos #ChileDesperto",1651183016,0,0,0,0,0,1187105960818544640,"2019-10-23T20:38:11.000Z",122058035,"No Error",0.049089402,0.00289917,0.028281843,0.006375613,"Chile",NA,NA,2019-10-23
2664848,FALSE,"es",1185277734760734720,"retweeted","Muestran destrozos en los metros en la tv. PERO NO MUETSRAN COMO TIRARON BOMBAS LAGRIMOGENAS EN UN METRO LLENO DE GENTE Y NIÑOS, y dónde quedaron los derechos humanos y los del niño?  #EvasionMasivaTodoElDia",1163303305642221568,0,0,3,0,0,1185277734760734720,"2019-10-18T19:33:28.000Z",NA,"No Error",0.12867521,0.015867263,0.061626412,0.053330876,"Chile",NA,NA,2019-10-18
958453,FALSE,"es",1186039659945746432,"retweeted","Comenzó #ToqueDeQueda en Stgo!! #ChileNoSeRinde",75171637,0,0,0,0,0,1186039659945746432,"2019-10-20T22:01:05.000Z",NA,"No Error",0.039462693,0.002746582,0.022770792,0.0065633263,"Chile",NA,NA,2019-10-20
3438261,FALSE,"es",1187871940838596608,"retweeted","#LaMarchaMasGrandeDeChile falta que a Clemente Perez lo nombren ministro",327605126,0,0,0,0,0,1187871940838596608,"2019-10-25T23:21:54.000Z",NA,"No Error",0.012314741,0.0005841255,0.0113509,0.0056150495,"Chile",NA,NA,2019-10-25
3527501,FALSE,"es",1187907904545931264,"retweeted","Y donde estará el #pastorsoto.... En la #LaMarchaMasGrandeDeChile??",104662808,0,0,0,0,0,1187907904545931264,"2019-10-26T01:44:49.000Z",NA,"No Error",0.123468354,0.005607605,0.0808917,0.0069646453,"Chile",NA,NA,2019-10-26
274368,FALSE,"es",1185734163879596032,"retweeted","Y el ministro del Interior y Seguridad Pública va a aparecer en algún momento? Culminada la crisis, este tipo sí o sí debe dejar La Moneda. #toquedequeda #chiledespertó #estadodeemergencia",16100802,0,0,0,0,0,1185734163879596032,"2019-10-20T01:47:09.000Z",NA,"No Error",0.0466155,0.00166893,0.03235855,0.0062137907,"Chile",NA,NA,2019-10-20
1201644,FALSE,"es",1187489952319332352,"retweeted","@JOValpoCH @valparaiso @casiopeadelmar @ValparaisoTeAmo @EstoPasaEnChile #ChileQuiereCambios #ChileSomosTodos  #ChileDespierto ya q #ESTADODEMERGENCIA no hace la pega, l@s ciudadan@s nos organizamos",295986993,0,0,3,0,0,1187496664317210624,"2019-10-24T22:30:42.000Z",1255549626,"No Error",0.023553278,0.001707077,0.015948927,0.006045496,"Chile",NA,NA,2019-10-24
1009654,FALSE,"es",1188573885555531776,"retweeted","Hoy Más Que Nunca #ChileNoSeRinde",99747000,0,0,0,0,0,1188573885555531776,"2019-10-27T21:51:11.000Z",NA,"No Error",0.045873325,0.0032043457,0.024511116,0.0064468146,"Chile",NA,NA,2019-10-27
1626027,FALSE,"es",1188781012966359040,"retweeted","@sebastianpinera @alferdez Que descaro de su parte. Señor presidente en estos momentos necesitamos que resuelva los problemas de su país! Que responda a las demandas de su pueblo! Y hablo de todo el pueblo no de sus primos y vecinos! Con medidas concretas y no con discursos vacios #EstoNoHaTerminado",1186140717154013184,0,0,0,0,0,1188812320379682816,"2019-10-28T13:38:38.000Z",13623532,"No Error",0.08716487,0.0014209747,0.06477321,0.005861019,"Chile",NA,NA,2019-10-28
3155179,FALSE,"es",1186732028374536192,"retweeted","@jschaulsohn @JorgeSharp Mala respuesta señor @jschaulsohn, no sabe que no se ha visto ni un militar y muy escasa presencia policial en las comunas más afectadas? @germancodina @rodolfocarter #fueramilitares #EnChileSeTortura #indh #AcusacionConstitucionalPiñera #ChileViolatesHumanRights #renuncientodos",286885317,0,0,0,0,0,1187301128888836096,"2019-10-24T09:33:42.000Z",20594284,"No Error",0.11378009,0.012703998,0.07270074,0.013010317,"Chile",NA,NA,2019-10-24
2791881,FALSE,"es",1185370080038850560,"retweeted","Una cosa son las demandas sociales y otra bien distinta la violencia irracional y destruccion del patrimonio. Absolutamente nada justifica los actos terroristas. Dios proteja a los inocentes #EvasionMasivaTodoElDia  #Chile #Santiago #Antofagasta",729638395,2,3,7,2,0,1185370080038850560,"2019-10-19T01:40:24.000Z",NA,"No Error",0.056758508,0.005569458,0.029934563,0.008945347,"Chile",NA,NA,2019-10-19
2806803,FALSE,"es",1185376871564881920,"retweeted","Si hacen algo en Valpo/congreso háganlo saber!! #EvasionMasivaTodoElDia",152281396,0,0,0,0,0,1185376871564881920,"2019-10-19T02:07:24.000Z",NA,"No Error",0.102626406,0.007095337,0.04852104,0.0138755,"Chile",NA,NA,2019-10-19
1123118,FALSE,"es",1187348396836904960,"retweeted","Sueldo de parlamentarios que sea el tope máximo imponible!! #ChileQuiereCambios #RenunciaPiñera #nomásimpuestos",92390797,0,0,3,0,0,1187348396836904960,"2019-10-24T12:41:32.000Z",NA,"No Error",0.02779579,0.0012159348,0.020063626,0.005890147,"Chile",NA,NA,2019-10-24
2921590,FALSE,"es",1185601047227781120,"retweeted","El gobierno de @sebastianpinera llegó al nivel de mandar militares a Plaza Italia. Bienvenidxs a 1973 #DespiertaChile #MilitaresALaCalle #evasionmasivatodoeldia #19Oct",912297242320568320,0,1,4,0,0,1185601047227781120,"2019-10-19T16:58:11.000Z",NA,"No Error",0.08637348,0.0049209595,0.05086332,0.008129764,"Chile",NA,NA,2019-10-19
182374,FALSE,"es",1185679603177873408,"retweeted","Después de sacar los milicos a la calle el @GobiernodeChile suspende el alza de pasajes y creará una mesa de diálogo por el alto costo de la vida, los medicamentos y la salud. Espera que nos conformemos con sus migajas? #ChileDesperto #ParoNacionalLunes21 #RenunciaPiñera",1529783904,2,0,0,0,0,1185679603177873408,"2019-10-19T22:10:20.000Z",NA,"No Error",0.15766735,0.005645752,0.12883772,0.0073918556,"Chile",NA,NA,2019-10-19
374010,FALSE,"es",1185939845505572864,"retweeted","Alguien sabe si esta funcionado bien el terminal de buses de Alameda en Stgo??? Porfa! Tengo a mi hermano atrapado en Stgo 😰 #ChileDesperto #toquedequeda #FuerzaChile",72695256,2,5,0,0,0,1185939845505572864,"2019-10-20T15:24:27.000Z",NA,"No Error",0.017592486,0.0012874603,0.011844902,0.0065050707,"Chile",NA,NA,2019-10-20
1382533,FALSE,"es",1188207488614780928,"retweeted","#EstoNoHaTerminado y no decaer, no hemos ganado todavia nada! #Constitucion2020 #ChileDespierto",125387038,1,0,0,0,0,1188207488614780928,"2019-10-26T21:35:15.000Z",NA,"No Error",0.024967449,0.0017738342,0.017549826,0.005890147,"Chile",NA,NA,2019-10-26
2058468,FALSE,"es",1186446361211953152,"retweeted","La frase ""el pueblo unido jamás será vencido"" queda corta cuando el pueblo se une y lo reprimen brutalmente. #EstoPasaEnChile",2225549048,0,0,2,0,0,1186446361211953152,"2019-10-22T00:57:10.000Z",NA,"No Error",0.036870047,0.0020313263,0.023608726,0.006874025,"Chile",NA,NA,2019-10-22
1721214,FALSE,"es",1186297443094323200,"retweeted","@Felipelgnacio Era el de #EstoPasaEnChile",64236353,0,1,0,0,0,1186297661739147264,"2019-10-21T15:06:17.000Z",370480378,"No Error",0.0068170885,0.00044345856,0.007151874,0.0055001555,"Chile",NA,NA,2019-10-21
1118234,FALSE,"es",1187328006920032256,"retweeted","Expropiacion de todo los derechos de agua #ChileQuiereCambios",61383147,1,0,1,0,0,1187328006920032256,"2019-10-24T11:20:30.000Z",NA,"No Error",0.02249265,0.0013923645,0.014162917,0.006136116,"Chile",NA,NA,2019-10-24
3279955,FALSE,"es",1187765445690048512,"retweeted","Por un trato justo y digno a la ""dueña de casa"" #LaMarchaMasGrandeDeChile",1166798025769070592,0,0,2,0,0,1187765445690048512,"2019-10-25T16:18:44.000Z",NA,"No Error",0.0143253105,0.0007581711,0.011654901,0.0058416002,"Chile",NA,NA,2019-10-25
