"id_obs","created_at","text","type","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","date"
260195,"2022-10-10T18:21:01.000Z","@roylugo33 @Dvdzov @KrasnyySkorpion @zuldayomar @mae_rusia @RusiaInforma @KdeKremlin @Hugo_Gutierrez_ @Nbalmaceda2 @MryRodrguez4 @Giro5O Eres un hijo de puta muerte a Rusia ya","replied_to","No Error",0.85850734,0.6552761,0.83943826,0.49142194,2022-10-10
1261062,"2022-08-28T13:21:31.000Z","@Jaime_Bassa Con la bandera en la raja. Hijos de puta","replied_to","No Error",0.9029226,0.5583572,0.87225974,0.024580594,2022-08-28
147345,"2022-10-21T00:03:28.000Z","@berfontaine VIEJO CULIAO AWEONAO","replied_to","No Error",0.911035,0.45895407,0.9063489,0.008013252,2022-10-21
177430,"2022-04-11T19:23:32.000Z","@arturozunigaj Le pico el culo a este delincuente ladron","replied_to","No Error",0.8696708,0.56528324,0.84251964,0.5940531,2022-04-11
400056,"2022-04-23T15:48:00.000Z","@BSepulvedaHales Oye weona tú estás en Isapre??? Si es así quédate calladita cara de raja, disfrutas de las bondades del capitalismo pero lo quieres destruir. Deficiente mental.","quoted","No Error",0.8778702,0.5614964,0.9028068,0.050744623,2022-04-23
1477049,"2022-07-27T14:28:45.000Z","@martinarrau @izkia Este jackson es un crim8nal complice de mierda","replied_to","No Error",0.8460273,0.3493117,0.87225974,0.009385503,2022-07-27
65572,"2022-04-04T02:03:24.000Z","@berfontaine @DMatamala @latercera Y este aweonao sigue con lo mismo, en todos lados ya te han dicho MENTIROSO CULIAO","replied_to","No Error",0.8696708,0.35368225,0.88346136,0.008492245,2022-04-04
1186669,"2021-07-27T23:16:08.000Z","@IgnacioAchurra @EmiliaMontecino DEJA DE JUSTIFICARTE PAYASO QL SON IGUALES QUE LA DERECHA UNA MIERDA","replied_to","No Error",0.8540474,0.4583481,0.87225974,0.011715741,2021-07-27
1028600,"2021-07-21T20:15:31.000Z","@metalmauro @mittarzi @EconomistaFlait @danielstingo Puta el wea latero con lo de retrasin aweonado entiende mierda que a cualquiera le pagan por obra o a fin de mes a mi mujer le pagan 30000 lucas y le dan 20 minutos, dan rabia estos alzados de raja","replied_to","No Error",0.8299589,0.45895407,0.8032227,0.011922873,2021-07-21
1150226,"2021-08-01T13:53:50.000Z","@tere_marinovic Erres una desgraciada miserable la persona más fea por dentro das asco mujer","replied_to","No Error",0.90451443,0.56375664,0.9100384,0.018192071,2021-08-01
353732,"2022-10-22T18:41:38.000Z","@Hugo_Gutierrez_ SINVERGUENZAS QLAOS COMUNISTAS DE MIERDA","replied_to","No Error",0.93383175,0.61260825,0.9335635,0.01238892,2022-10-22
378478,"2022-06-08T04:34:07.000Z","@Jaime_Bassa Cualquier cosa es mejor que tu mierda de constitución RACISTA SEPARATISTA","replied_to","No Error",0.85173553,0.45895407,0.8012121,0.010705971,2022-06-08
639504,"2022-06-26T17:39:52.000Z","@fernando_atria Como determinar?? Primero si la aprueba un cara de raja y turbio cómo tu.... Quiere decir que es una mierda que nos va a cagar por todos lados....","quoted","No Error",0.8299589,0.30192792,0.802824,0.010990778,2022-06-26
657997,"2022-05-12T01:42:06.000Z","@Jaime_Bassa Vota lo que quieras TARADO te vas a tener que meterte por el CULO tu MAMARRACHO. Toma, te ayudo jajajajajaja🧻🧻🧻🧻🧻🧻🧻🧻🧻🧻🧻🧻🧻🧻 para que te limpies ahueonao.","replied_to","No Error",0.91625386,0.6829082,0.9063489,0.34804323,2022-05-12
337705,"2022-01-05T15:40:30.000Z","@marcelo_v2017 @24HorasTVN @ElisaLoncon @convencioncl Acostúmbrate al aji en la raja facho culiao.!!!!","replied_to","No Error",0.90451443,0.61260825,0.9045387,0.06205949,2022-01-05
707747,"2022-06-29T13:22:09.000Z","@danielstingo para que mientes perra histérica?","replied_to","No Error",0.85333383,0.44787344,0.87225974,0.011379151,2022-06-29
450488,"2022-12-12T17:11:18.000Z","@tere_marinovic Devuelva la plata de le educación de su hija cara de raja","replied_to","No Error",0.8252207,0.45895407,0.84251964,0.01187109,2022-12-12
170751,"2022-08-11T00:43:04.000Z","@gonzalofeito @Mister_Wolf_0 @labeasanchez Aprende a redactar feito culiao.","replied_to","No Error",0.8252207,0.35368225,0.802824,0.010913103,2022-08-11
337992,"2022-05-20T16:40:23.000Z","@BSepulvedaHales Devuelve la plata del año zurda de mierda","replied_to","No Error",0.8988238,0.45895407,0.89108896,0.018710058,2022-05-20
771848,"2022-03-14T20:36:08.000Z","@danieljadue @MarcosBarrazaG 🐖🐖🐖 comunistas  bastardos. Csm!! 🖕🏻😠🖕🏻","replied_to","No Error",0.8629672,0.5583572,0.8634578,0.020091362,2022-03-14
391267,"2022-01-07T10:06:49.000Z","@ElisaLoncon @DMatamala Chao vieja e mierda","quoted","No Error",0.8988238,0.45895407,0.9045387,0.008764107,2022-01-07
563423,"2022-03-29T19:45:27.000Z","@lanetacl @cretton15 En realidad este jeton es weon..fascista recalcitrante... toda la derecha fascsita son unos ctm... váyanse del país infelices","replied_to","No Error",0.8629672,0.50703704,0.87225974,0.018710058,2022-03-29
310290,"2021-12-05T13:19:06.000Z","@IgnacioAchurra Mira ctm. Tu pagarías a los profesionales a través del estado como son ahora los hospitales públicos?. Vete al carajo hijo de perra con tus ideologías  y sueños húmedos por q para eso eres experto ctm","replied_to","No Error",0.9029226,0.5520787,0.8987166,0.03235042,2021-12-05
595523,"2022-11-19T02:10:35.000Z","@tere_marinovic Vieja maraca y la conchetumare","replied_to","No Error",0.9061063,0.5614964,0.9100384,0.010913103,2022-11-19
989531,"2022-03-03T00:40:39.000Z","@tere_marinovic Pero si no es hombre..es una rata...hasta Paquita la del Barrio le hizo un tema....rata inmunda","replied_to","No Error",0.82048255,0.44787344,0.87225974,0.013321015,2022-03-03
252751,"2022-11-24T13:06:32.000Z","@berfontaine Wns mitomanos...deja de escribir fake news payaso..que ya aprobaron la ley para sancionarte..te queda poco infeliz pinochetista de mierda!!💩🤡🖕","replied_to","No Error",0.89241093,0.52891463,0.9028068,0.015774792,2022-11-24
684291,"2021-09-26T00:33:13.000Z","@HarryJurgensen Callate viejo culiao, ya no hay mano con los fachos culiaos como ustedes en este pais, que la cc haga lo que quiera con tal de deshacerse de ustedes lacras de mierda","replied_to","No Error",0.93383175,0.6612285,0.9346156,0.34804323,2021-09-26
160838,"2021-03-11T13:51:57.000Z","@conihube @DFinanciero Deja de hablar weas, tonta culia @conihube","replied_to","No Error",0.8988238,0.45895407,0.9045387,0.009204263,2021-03-11
550809,"2022-09-08T02:52:32.000Z","@Hugo_Gutierrez_ Cómo no te gusto el resultado, los mandas a destruir el país. Igual te aviso que los jóvenes les dieron el triunfo al Rechazo! Ahora encierrate un rato viejo de mierda","quoted","No Error",0.85333383,0.50703704,0.87896585,0.12076248,2022-09-08
477544,"2022-03-19T00:27:56.000Z","@Hugo_Gutierrez_ @convencioncl Se explica porque es lo más sensato… comunista re culiao","replied_to","No Error",0.8403191,0.44787344,0.83943826,0.008764107,2022-03-19
171253,"2022-12-06T15:50:21.000Z","@ElisaLoncon CARA de RAJA... LITERAL HDP... LADRONA... DEVUELVE LA PLATA SINVERGÜENZA CTM.","replied_to","No Error",0.9061063,0.6134631,0.9100384,0.024580594,2022-12-06
937234,"2022-05-21T16:15:08.000Z","@fernando_atria Pero fuera de todo lo que comenta usted es el desastre de chile , es una mierda de persona simplemente","replied_to","No Error",0.8460273,0.35368225,0.8685752,0.009256045,2022-05-21
235316,"2022-12-13T07:40:48.000Z","@felipeharboe metete tu acuerdo en la Raja corruptos kuliaos","replied_to","No Error",0.9029226,0.45895407,0.9028068,0.055270568,2022-12-13
323911,"2021-07-02T01:44:06.000Z","@Hugo_Gutierrez_ cobarde, maldita rata!!!!","replied_to","No Error",0.8629672,0.4011458,0.8987166,0.013010317,2021-07-02
842663,"2022-09-07T02:09:20.000Z","@mcubillossigall Voh eri weona vieja qlia, que queris ? Golpe de estado ? Y tu amor a la democracia ? O que ? Cuando ganan uds no mas vale la wea ? Golpista ctm !!!!!","replied_to","No Error",0.85333383,0.45895407,0.87225974,0.014911477,2022-09-07
14743,"2022-06-02T13:32:27.000Z","@BRebolledoD17 @biobio PARA APARECER COMO UN GRAN PERSONAJE Y EN REALIDAD SIGUE SIENDO UN WUEON TONTO CON POCO CEREBRO 💩💩💩💩👎👎👎👎","replied_to","No Error",0.8299589,0.35094213,0.87225974,0.008815889,2022-06-02
612784,"2022-01-04T23:48:48.000Z","@carito69696969 Oye vieja culia @ramonareyesp yo no tengo denuncias y prontuario","replied_to","No Error",0.8115627,0.44787344,0.8082062,0.0115345,2022-01-04
542579,"2022-04-03T15:21:28.000Z","@fernando_atria Tu y tu familia son una MIERDA de personas!!!! 🤢","replied_to","No Error",0.85333383,0.45895407,0.8685752,0.011042561,2022-04-03
1812970,"2022-04-12T01:04:24.000Z","@Huilliche2 @tere_marinovic LA COBARDÍA DESDE LA SOMBRA ES LO MÁS ""BAJO"" EN UN SER HUMANO. BAJO TU LUPA, SOMOS TODOS PUTOS, PORQUE HABEMOS UN 80% QUE ESTAMOS EN CONTRA DE DARLE MAR A TUS DEFENDIDOS.  RECOMIENDO QUE  TÚ, TE VAYAS A BOLIVIA, A HACER TU LUCHA. TE ES MÁS FÁCIL DESDE ALLÁ. ¡¡LACRA ADQUEROSA (O)","replied_to","No Error",0.82048255,0.52737635,0.83943826,0.038911607,2022-04-12
241253,"2021-12-01T04:04:05.000Z","@Jaime_Bassa Burgués Ctm , parásito kliao viviendo gracias a nosotros bastardo","replied_to","No Error",0.8629672,0.45895407,0.87896585,0.012440704,2021-12-01
2028224,"2022-04-20T16:32:11.000Z","@RobertoCeledonF TATA CAGAO DE LA CABEZA VETE LUEGO AL INFIERNO","replied_to","No Error",0.8460273,0.45895407,0.8390655,0.2172668,2022-04-20
284766,"2022-04-20T00:09:42.000Z","@berfontaine Sale pa' alla falsante de mierda.","replied_to","No Error",0.9061063,0.45895407,0.9100384,0.012078222,2022-04-20
1609285,"2021-08-31T02:09:54.000Z","@tere_marinovic @Florencia_Pink Tay caga del mate, vieja cerda vende patria y hay que dialogar con ella? Jajjajjajjajajja NEXT!","replied_to","No Error",0.8115627,0.49295026,0.84251964,0.035458352,2021-08-31
751758,"2022-02-28T20:43:32.000Z","@fernando_atria Atria , eres un ctm burgués , hdp , !!!","replied_to","No Error",0.8629672,0.50703704,0.87506694,0.012803185,2022-02-28
820962,"2022-09-05T15:46:36.000Z","@MarcosBarrazaG @gonzalofeito Anda a lavarte la raja marxista ql!!","replied_to","No Error",0.8403191,0.45895407,0.8204276,0.03235042,2022-09-05
841733,"2022-01-05T03:51:03.000Z","@tere_marinovic Weona provocadora te gusta el weveo. Han perdido en todo en este gobierno nefasto y ahora no te queda más que provocar, loser. Usa el cubre boca CTM   para que no sientan tu aliento a mierda. #ConvencionConstitucional convencion constitucional","replied_to","No Error",0.8540474,0.5748246,0.87506694,0.05268431,2022-01-05
628220,"2022-08-05T01:11:14.000Z","@arancibialmte La media perso viejo reculiao","replied_to","No Error",0.85333383,0.35368225,0.87225974,0.00789674,2022-08-05
985725,"2022-05-25T12:16:18.000Z","@Hugo_Gutierrez_ Pero que re aweonao mas grande.....deja de publicar wevadas y metete un zapallo italiano en la raja....aweonao.","replied_to","No Error",0.9029226,0.5748246,0.8987166,0.13815513,2022-05-25
111423,"2022-11-09T13:31:33.000Z","@berfontaine Tu me dices que los recolectores de basura ganan 1 millón... o el jornal de la construcción. O el guardia del supermercado ...  sácate esa wea del cogote que te  no te deja entrar suficiente oxígeno al mate .... los conserjes igual ganan un 1 millón...  mentiroso  culiao","replied_to","No Error",0.85333383,0.44969136,0.87225974,0.011767523,2022-11-09
216504,"2022-10-29T01:11:26.000Z","@berfontaine @IvonneVargasAp2 Tonta lesa ... comunista de mierda","replied_to","No Error",0.9248995,0.5614964,0.9335635,0.011482717,2022-10-29
607118,"2022-03-31T15:51:28.000Z","@PATRICIOACHURRA @IgnacioAchurra CC TRAMPOSA Y MENTIROSA LLENA DE IGNORANTES QUE NO REPRESENTAN A CHILE, CON 64, 90, 1000, 6000 VOTOS NI PARA JUNTA DE VECINOS LES DA A LOS CC MISERABLES PARTIENDO POR ESTE TORRANTE ACHURRA CHICO LA. MISMA MIERDA QUE EL. PAPA","quoted","No Error",0.8252207,0.50703704,0.82974654,0.014220826,2022-03-31
1240357,"2022-07-05T03:34:08.000Z","@mcubillossigall @gabrielboric Te arde la zorra vieja arrugada","replied_to","No Error",0.8778702,0.56375664,0.88346136,0.06939816,2022-07-05
342574,"2021-12-07T13:15:26.000Z","@Willor63280822 @biobio @ElisaLoncon Si BBC, Financial Times, The Times, Washington Post, Paris match todos medios comunachos....la estupidez en persona....facho con ají en el culo","replied_to","No Error",0.8115627,0.45895407,0.8082062,0.012492486,2021-12-07
509604,"2021-09-15T10:18:50.000Z","@ElisaLoncon Vieja de Mierda,  serás recordada , como la que llevo a Chile a la miseria , de esas que le gusta a la izquierda ¡¡¡","replied_to","No Error",0.8778702,0.56375664,0.89108896,0.030623792,2021-09-15
237770,"2021-01-02T18:51:05.000Z","@Hugo_Gutierrez_ @DiazCanelB Oye weas de chancho Gutierrez, la gente que mató el multimillonario de Castro da igual? Bien muerta por la revolucion? Chupalo pobre y triste weon","replied_to","No Error",0.8403191,0.45895407,0.84251964,0.12076248,2021-01-02
241788,"2022-04-15T00:35:11.000Z","@conihube Cállate un rato conchetumareeeeeeee","replied_to","No Error",0.85333383,0.35368225,0.8634578,0.020091362,2022-04-15
939688,"2022-04-20T02:59:25.000Z","@danielstingo Eres un pelotudo Stingo.... el aweonao del curso..... y más encima comunista. Miserable","replied_to","No Error",0.8540474,0.45895407,0.88346136,0.010162249,2022-04-20
89279,"2022-10-15T15:50:25.000Z","@jorgeguerrerov @BSepulvedaHales @Gutierrez14P Estas tipas se creen con superioridad moral y son todas unas sinverguenzas de mierda","replied_to","No Error",0.8403191,0.38274905,0.8685752,0.0100069,2022-10-15
107079,"2022-09-08T02:04:16.000Z","@arturozunigaj @gteillier Ridículo culiao","replied_to","No Error",0.8364697,0.23226346,0.8390655,0.0076637166,2022-09-08
779395,"2022-03-14T23:18:43.000Z","@emischneiderv @MarcosBarrazaG Ojalá te hubiera hecho tragar la bandera y que te ahogues COMUNACHO TERRORISTA DE MIERDA! Ultra izquierda Quemaron y destruyeron Chile entero basura culias, pudranse .. Y El dictador Mechero Boric será destrozado por el grave golpe marxista al país, mentiras y fraude‼️","replied_to","No Error",0.90451443,0.71338886,0.9028068,0.56065804,2022-03-14
853288,"2022-02-11T13:06:18.000Z","@danielstingo @manuconstituye @mdaza_abogado @Hugo_Gutierrez_ Eres una mierda","replied_to","No Error",0.82048255,0.29050803,0.83943826,0.007819066,2022-02-11
325381,"2022-10-17T17:41:48.000Z","@Hugo_Gutierrez_ up.  comunistas de mierda dejando en ruina al país.","replied_to","No Error",0.85333383,0.50703704,0.84251964,0.027861187,2022-10-17
1163712,"2022-05-08T17:01:57.000Z","@Papo79485467 @mcubillossigall Se enojo el fachito pobre ,, que terrible el CTM.. y pretendes que con tus insultos lograras algo .. típico acéfalo facho.. te falto meter Venezuela o cuba .. sigue argumentando, faxhito pobre, que lastima tu vida solo te da para ser facho . Buen día facho pobre","replied_to","No Error",0.82048255,0.50703704,0.8390655,0.022853967,2022-05-08
779716,"2021-08-26T02:49:41.000Z","@dopaytomy @claudiocarrizoc @baradit Yo creo que ligerito se va a ir  de pateadura !!! Se la merece por MARICON!!!","replied_to","No Error",0.88599813,0.6474255,0.87225974,0.44942492,2021-08-26
680833,"2021-09-25T18:42:03.000Z","@Hugo_Gutierrez_ @inddhh Callate reconchadetumadre ladron qliao !!!!","replied_to","No Error",0.9061063,0.48825464,0.9100384,0.03407705,2021-09-25
419177,"2022-06-10T16:10:10.000Z","@A_Raiser06 @danielstingo A mi me da esa respuesta es porque lo saco a pinta de patas en la raja a ese saco de wea @danielstingo es una mierda.","replied_to","No Error",0.83334327,0.45895407,0.8082062,0.26849106,2022-06-10
1204098,"2022-08-27T04:09:35.000Z","@Hugo_Gutierrez_ Cuando te meten preso??? Comunista cara de raja","replied_to","No Error",0.82048255,0.45895407,0.83943826,0.13313138,2022-08-27
358784,"2022-10-24T19:32:22.000Z","@fernando_atria Eri un conchesumadre, que bueno que te culiaron hasta el fondo.","replied_to","No Error",0.8988238,0.56375664,0.8579266,0.13532294,2022-10-24
347581,"2022-07-27T03:57:38.000Z","@ipoduje @labeasanchez Putas que te gusta desinformar gusano ctm, la nota explica clarito, los tomaron en la comuna de P.A.C les sacaron la chicha entre varios pacos, lo pasearon por todo Stgo y luego los llevaron al metro plaza Baquedano dónde los siguieron vejando. Eres una puta Basura.","replied_to","No Error",0.911035,0.61476606,0.9191143,0.021645326,2022-07-27
483011,"2021-10-11T21:41:04.000Z","@cl_guitarrista @PCdeChile @gabrielboric @ElisaLoncon @Jaime_Bassa Puta el wn aweonao","replied_to","No Error",0.85333383,0.35368225,0.83943826,0.008259222,2021-10-11
445725,"2021-01-26T07:48:26.000Z","@baradit Depravado!  Así es que te tirarías a Sarah Palin x la garganta.  Eres un cerdo violador!  Y LAS FEMINISTAS DÓNDE ESTÁN?","replied_to","No Error",0.8629672,0.65960187,0.89108896,0.46566597,2021-01-26
597341,"2022-04-05T18:23:08.000Z","@danielstingo Stingo maldito sanguijuela, soberbio de mierda, arrogante y sobre excitado cual perro en celo. No dijiste que iban a hacer una constitución solo para los que ''ganaron'', ahora asume hdp","replied_to","No Error",0.8988238,0.61408406,0.9045387,0.03304107,2022-04-05
752257,"2021-11-16T03:24:58.000Z","@mcubillossigall Ándate a la chucha estupida","replied_to","No Error",0.9061063,0.45895407,0.9063489,0.026479885,2021-11-16
844613,"2022-02-11T02:23:44.000Z","@mcubillossigall Vieja culia, mentirosa, floja !!!! Hasta cuando???? 🤬🤬🤬🤬","replied_to","No Error",0.88599813,0.5614964,0.8987166,0.013010317,2022-02-11
448557,"2022-09-05T01:27:25.000Z","@gdominguez_ en tu cara puto","replied_to","No Error",0.88599813,0.45895407,0.87225974,0.013528148,2022-09-05
498559,"2022-05-05T03:45:03.000Z","@fernando_atria Por qué odias tanto Chile, que te hicimos, muérete luego viejo ctm","replied_to","No Error",0.89241093,0.6224206,0.8685752,0.5940531,2022-05-05
699690,"2022-06-29T01:46:34.000Z","@Hugo_Gutierrez_ @convencioncl Viejo qliao bolchevique de mierda","replied_to","No Error",0.91625386,0.49764585,0.9191143,0.009903334,2022-06-29
1286048,"2022-06-23T00:49:33.000Z","@RenatoGarinG Veo qué hay weones trolos siguiéndote para criticar todo lo que dices .. son unos Csm miserables  ..!!","replied_to","No Error",0.82048255,0.3525603,0.83943826,0.008505191,2022-06-23
171749,"2021-07-14T08:54:49.000Z","@arturozunigaj Devuelve la plata de Espacio Riesco ladrón ctm, hipócrita de 💩, el 80% te desprecia","replied_to","No Error",0.85173553,0.45895407,0.87225974,0.024753258,2021-07-14
1046172,"2021-02-21T15:25:53.000Z","@mcubillossigall @IbacetaAdriana @DMatamala @ServelChile En tu p*ta cara matamalef","replied_to","No Error",0.8540474,0.5344867,0.8579266,0.13313138,2021-02-21
760713,"2021-07-10T18:24:23.000Z","@fernando_atria como que es justificada la violencia hijo de la remilperra trola come mocos!!! Por esa mierda con mi familia perdimos lo único que teníamos!!! Bastardo csm","replied_to","No Error",0.9029226,0.56375664,0.9063489,0.060443077,2021-07-10
283115,"2022-12-18T23:11:33.000Z","@Hugo_Gutierrez_ Hijo de la gran puta comunista","replied_to","No Error",0.93383175,0.61604184,0.9343686,0.012440704,2022-12-18
