"id_obs","created_at","text","type","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","date"
258849,"2022-02-24T21:37:58.000Z","@Margaritas131 Pero si está hablando al nivel de ustedes no más. La Tere @tere_marinovic , tuvo que aprender su idioma, para que entiendan... y más encima se ponen finos. P'ta que son patudos; reCTM; zurdos delicados 🌳🤬🤮@cesarvalenz reCTM, ahora llévame a la comisión de ética","replied_to","No Error",0.8115627,0.54893947,0.8012121,0.012751401,2022-02-24
904492,"2022-01-07T17:22:38.000Z","@12Ctajuegos @Carlitosgb2006 @tere_marinovic @FelipeU93736191 Jajaja puta que son pencas los fachos, aparearse entre primos causa esto! Jajajaja en tu lógica serías ...cobarde, homofóbico,saco wea!?","replied_to","No Error",0.85173553,0.5231034,0.8502231,0.012181788,2022-01-07
314955,"2022-08-19T21:28:58.000Z","@BRebolledoD17 Patética culia! Jajjajs q vergüenza","replied_to","No Error",0.8460273,0.44787344,0.83943826,0.008116818,2022-08-19
27692,"2022-09-02T17:00:14.000Z","@BRebolledoD17 Facha recalcitrante inculiable ☝🏻","replied_to","No Error",0.85333383,0.45895407,0.87225974,0.011586283,2022-09-02
1353183,"2021-05-08T14:38:54.000Z","@tere_marinovic Vieja cerda, salte de la politica porfavoooooooooooooooooor","replied_to","No Error",0.82048255,0.39194742,0.8502231,0.03235042,2021-05-08
533049,"2022-06-18T14:24:33.000Z","@Jaime_Bassa zurdo versero de mierda","replied_to","No Error",0.9061063,0.45895407,0.9100384,0.009903334,2022-06-18
1019850,"2022-03-04T23:12:19.000Z","@claudiocamposb @tere_marinovic Maricon al peo Ctm!! Ven a decírme las cosas a mi po hdp te envalentonas atacando a las mujeres maldito mal parido de mierda!! Acá te espero  si tienes valor!!","replied_to","No Error",0.9248995,0.699375,0.9263389,0.2836219,2022-03-04
271222,"2021-09-04T00:52:48.000Z","@Zaratus72249468 @fernando_atria No entiendes lo q lees analfabeto de mierda!","replied_to","No Error",0.9209984,0.50703704,0.9335635,0.011430934,2021-09-04
97433,"2022-01-05T11:35:59.000Z","@arturozunigaj Devuelve la plata de espacio riesco ladron reculiao","replied_to","No Error",0.85850734,0.44713756,0.87896585,0.015947454,2022-01-05
265408,"2021-12-02T22:40:54.000Z","@mmlagoscc @izkia @ElisaLoncon Jajajaja de cual t fumaste vieja apituta","replied_to","No Error",0.8364697,0.46947223,0.84251964,0.019228047,2021-12-02
731169,"2021-09-28T13:00:11.000Z","@Jaime_Bassa Sos muy cara de ano... cuando te conviene... tipico zurdo!!!","replied_to","No Error",0.8299589,0.45895407,0.83943826,0.012854968,2021-09-28
770606,"2021-08-25T17:06:23.000Z","@tere_marinovic @baradit Reflejo de alma demoníaca , sin valores, podrida, pero recuerda pedazo de 💩 que todo lo que dices y deseas Baratit se devuelve el doble, barata repugnante","replied_to","No Error",0.8364697,0.45895407,0.87225974,0.013372798,2021-08-25
741181,"2021-07-10T00:03:30.000Z","@Jaime_Bassa Eres un conchadesumadre..., sólo eso...!!!","replied_to","No Error",0.8540474,0.45401973,0.87225974,0.00967031,2021-07-10
1018402,"2022-03-04T22:44:28.000Z","@surdechile2 @Babelsolutions1 @tere_marinovic te crei muy choro conchetumadre hijo de puta sur de chile culiao","replied_to","No Error",0.9391453,0.66102874,0.9335635,0.015429466,2022-03-04
442526,"2022-09-05T00:40:59.000Z","@Jaime_Bassa Metete tu mierda por el culo ctm!!!","replied_to","No Error",0.93383175,0.61260825,0.9045387,0.067232,2022-09-05
226001,"2022-11-21T05:56:22.000Z","@conihube Jajsjajd pero si tú andabas repartiendo información falsa jsjdjd la weona cara de raja","replied_to","No Error",0.8403191,0.35368225,0.8579266,0.008686432,2022-11-21
922848,"2021-01-07T06:09:42.000Z","@mcubillossigall Vieja conchetumare","replied_to","No Error",0.90451443,0.45895407,0.9063489,0.010421164,2021-01-07
655114,"2022-09-18T16:17:26.000Z","@ElisaLoncon oye vieja loca, no aportaste nada en el proceso anterior, todo lo contrario, mejor andate de chile de una buena vez, nadie te necesita, agarra tu wea de disfraz y andate a la misma mierda","replied_to","No Error",0.8540474,0.48825464,0.8685752,0.033386398,2022-09-18
241935,"2022-05-15T04:41:29.000Z","@arturozunigaj Oye delincuente CTM, te duele tu nuevo fracaso, que lamentable Es ser ING comercial de la PUC y ver que los dejaste a todas las futuras generaciones  como puros weones ladrones...","replied_to","No Error",0.83334327,0.45895407,0.8579266,0.013165667,2022-05-15
892810,"2022-07-20T18:01:58.000Z","@fernando_atria Rechazo tu mierda zurdo hdp","replied_to","No Error",0.9248995,0.61260825,0.9191143,0.07016479,2022-07-20
2104418,"2022-05-28T00:00:23.000Z","@PiensaPrensa @convencioncl Vamos a seguir manteniendo viejos de mierda.","replied_to","No Error",0.8403191,0.45895407,0.83943826,0.012958534,2022-05-28
1164575,"2022-06-12T13:15:59.000Z","@LauraGuerra1000 @tere_marinovic Esta weona está caga","replied_to","No Error",0.83334327,0.16960317,0.83943826,0.0071070488,2022-06-12
958266,"2022-03-31T23:53:25.000Z","@patriciapolitz Conchetumadre descarada cara de raja, ladrona de mierda mentirosa","replied_to","No Error",0.944597,0.6134631,0.9572807,0.013372798,2022-03-31
1181292,"2021-01-11T23:24:48.000Z","@RenatoGarinG Aweonao culiao arrogante conchetumadre ganai millones y te vení a hacer el del pueblo y la renovación, renovación las weas sapo conchetumadre. Renovación del neoliberalismo caudillo culiao aweonao ándate a ronronear por el hoyo","replied_to","No Error",0.9288007,0.6474255,0.9335635,0.09776353,2021-01-11
